Source,Target,Regulation
AR,CRISP3,TF-Genes
AR,CTNNB1,TF-Genes
AR,CYP7B1,TF-Genes
AR,EGFR,TF-Genes
AR,ELK4,TF-Genes
AR,EP300,TF-Genes
AR,ERBB2,TF-Genes
AR,ERBB2,TF-Genes
AR,ERBB3,TF-Genes
AR,ETV1,TF-Genes
AR,FKBP4,TF-Genes
AR,FN1,TF-Genes
AR,FOLH1,TF-Genes
AR,FOXA1,TF-Genes
AR,GNMT,TF-Genes
AR,GREB1,TF-Genes
AR,GTF2F1,TF-Genes
AR,HMMR,TF-Genes
AR,HMOX1,TF-Genes
AR,IFI16,TF-Genes
AR,IGF1R,TF-Genes
AR,IGFBP3,TF-Genes
AR,JUN,TF-Genes
AR,KISS1,TF-Genes
AR,KISS1R,TF-Genes
AR,KLF5,TF-Genes
AR,KLK1,TF-Genes
AR,KLK2,TF-Genes
AR,KLK3,TF-Genes
AR,KLK3,TF-Genes
AR,KLK3,TF-Genes
AR,KLK4,TF-Genes
AR,MED1,TF-Genes
AR,MID1,TF-Genes
AR,MUC1,TF-Genes
AR,MYC,TF-Genes
AR,NAT1,TF-Genes
AR,NDRG1,TF-Genes
AR,NFKB1,TF-Genes
AR,NKX3-1,TF-Genes
AR,NKX3-1,TF-Genes
AR,NOV,TF-Genes
AR,NRAS,TF-Genes
AR,PC,TF-Genes
AR,PSCA,TF-Genes
AR,PEBP1,TF-Genes
AR,PIGR,TF-Genes
AR,PIP,TF-Genes
AR,PMEPA1,TF-Genes
AR,PNRC1,TF-Genes
AR,KLK3,TF-Genes
AR,PTEN,TF-Genes
AR,PTEN,TF-Genes
AR,PTGS2,TF-Genes
AR,PTPN1,TF-Genes
AR,RELA,TF-Genes
AR,REST,TF-Genes
AR,Sep-07,TF-Genes
AR,SERPINB5,TF-Genes
AR,SESN1,TF-Genes
AR,SRD5A3,TF-Genes
AR,STIM1,TF-Genes
AR,TBP,TF-Genes
AR,TCF7L2,TF-Genes
AR,TGFA,TF-Genes
AR,TH,TF-Genes
AR,TJP1,TF-Genes
AR,TMPRSS2,TF-Genes
AR,TMPRSS2,TF-Genes
AR,TRPS1,TF-Genes
AR,TSC1,TF-Genes
AR,TSC2,TF-Genes
AR,UCN,TF-Genes
AR,UGT2B15,TF-Genes
AR,USP26,TF-Genes
AR,VEGFA,TF-Genes
AR,VEGFA,TF-Genes
AR,VIM,TF-Genes
AR,WEE1,TF-Genes
AR,WNT7B,TF-Genes
AR,XIAP,TF-Genes
ARID3A,CDC6,TF-Genes
ARID3A,CDK1,TF-Genes
ARID3A,CR2,TF-Genes
ARID3A,E2F1,TF-Genes
ARID3A,PML,TF-Genes
ARID3A,RBL1,TF-Genes
BRCA1,AREG,TF-Genes
BRCA1,ASPM,TF-Genes
BRCA1,ATM,TF-Genes
BRCA1,BACH1,TF-Genes
BRCA1,BRCA2,TF-Genes
BRCA1,CASR,TF-Genes
BRCA1,CCNB1,TF-Genes
BRCA1,CCND1,TF-Genes
BRCA1,CDH3,TF-Genes
BRCA1,CDH3,TF-Genes
BRCA1,CDKN1A,TF-Genes
BRCA1,CDKN1A,TF-Genes
BRCA1,CDKN1B,TF-Genes
BRCA1,CDKN1B,TF-Genes
BRCA1,CTSD,TF-Genes
BRCA1,CXCL1,TF-Genes
BRCA1,CYP19A1,TF-Genes
BRCA1,CYP19A1,TF-Genes
BRCA1,CYP1A1,TF-Genes
BRCA1,CYP1B1,TF-Genes
BRCA1,DDB2,TF-Genes
BRCA1,DDIT3,TF-Genes
BRCA1,E2F6,TF-Genes
BRCA1,EGFR,TF-Genes
BRCA1,EGR1,TF-Genes
BRCA1,EP300,TF-Genes
BRCA1,EP300,TF-Genes
BRCA1,ESR1,TF-Genes
BRCA1,FOS,TF-Genes
BRCA1,FOXC1,TF-Genes
BRCA1,FOXC2,TF-Genes
BRCA1,FST,TF-Genes
BRCA1,GADD45A,TF-Genes
BRCA1,GADD45A,TF-Genes
BRCA1,GADD45A,TF-Genes
BRCA1,HIF1A,TF-Genes
BRCA1,HMGA2,TF-Genes
BRCA1,HNRNPA2B1,TF-Genes
BRCA1,HSPA5,TF-Genes
BRCA1,IFNA1,TF-Genes
BRCA1,IGF1,TF-Genes
BRCA1,IGF1R,TF-Genes
BRCA1,IRF7,TF-Genes
BRCA1,IRF9,TF-Genes
BRCA1,JAK1,TF-Genes
BRCA1,JAK2,TF-Genes
BRCA1,KHSRP,TF-Genes
BRCA1,KRT17,TF-Genes
BRCA1,KRT18,TF-Genes
BRCA1,KRT5,TF-Genes
BRCA1,MAD2L1,TF-Genes
BRCA1,MDC1,TF-Genes
BRCA1,MDM2,TF-Genes
BRCA1,MYC,TF-Genes
BRCA1,RNASEL,TF-Genes
BRCA1,S100A2,TF-Genes
BRCA1,SIRT1,TF-Genes
BRCA1,STAT1,TF-Genes
BRCA1,STAT2,TF-Genes
BRCA1,STAT3,TF-Genes
BRCA1,TFF1,TF-Genes
BRCA1,TP63,TF-Genes
BRCA1,VEGFA,TF-Genes
BRCA1,XPC,TF-Genes
BTG2,CCND1,TF-Genes
BTG2,HRAS,TF-Genes
BTG2,KLK3,TF-Genes
BTG2,SPHK1,TF-Genes
DLX4,BRCA1,TF-Genes
DNMT1,BAG1,TF-Genes
DNMT1,BIRC5,TF-Genes
DNMT1,BMP2,TF-Genes
DNMT1,CASP8,TF-Genes
DNMT1,CDH1,TF-Genes
DNMT1,CDH1,TF-Genes
DNMT1,CDKN2A,TF-Genes
DNMT1,CDKN2A,TF-Genes
DNMT1,CDKN2B,TF-Genes
DNMT1,CXCR4,TF-Genes
DNMT1,EPCAM,TF-Genes
DNMT1,ESR1,TF-Genes
DNMT1,GAD1,TF-Genes
DNMT1,HDAC1,TF-Genes
DNMT1,IL3,TF-Genes
DNMT1,IL32,TF-Genes
DNMT1,KIR2DL3,TF-Genes
DNMT1,MBD2,TF-Genes
DNMT1,MGMT,TF-Genes
DNMT1,MSH2,TF-Genes
DNMT1,PROM1,TF-Genes
DNMT1,RASSF1,TF-Genes
DNMT1,RB1,TF-Genes
DNMT1,RELN,TF-Genes
DNMT1,RGS10,TF-Genes
DNMT1,RUNX3,TF-Genes
DNMT1,SFRP1,TF-Genes
DNMT1,SFRP5,TF-Genes
DNMT1,TERT,TF-Genes
DNMT1,TIMP3,TF-Genes
DNMT1,TNFRSF10B,TF-Genes
DNMT1,TP53,TF-Genes
DNMT1,VEGFA,TF-Genes
E2F1,ABCB1,TF-Genes
E2F1,APAF1,TF-Genes
E2F1,APAF1,TF-Genes
E2F1,AR,TF-Genes
E2F1,AR,TF-Genes
E2F1,ASF1B,TF-Genes
E2F1,ATAD2,TF-Genes
E2F1,ATG5,TF-Genes
E2F1,ATM,TF-Genes
E2F1,ATM,TF-Genes
E2F1,AURKA,TF-Genes
E2F1,AURKB,TF-Genes
E2F1,BBC3,TF-Genes
E2F1,BCL2,TF-Genes
E2F1,BIRC5,TF-Genes
E2F1,BIRC5,TF-Genes
E2F1,BIRC5,TF-Genes
E2F1,BMI1,TF-Genes
E2F1,BRCA1,TF-Genes
E2F1,BRCA1,TF-Genes
E2F1,CASP7,TF-Genes
E2F1,CCL3,TF-Genes
E2F1,CCNB1,TF-Genes
E2F1,CCND1,TF-Genes
E2F1,CCND1,TF-Genes
E2F1,CCNE1,TF-Genes
E2F1,CD2AP,TF-Genes
E2F1,CDAN1,TF-Genes
E2F1,CDC6,TF-Genes
E2F1,CDCA7,TF-Genes
E2F1,CDK1,TF-Genes
E2F1,CDKN1A,TF-Genes
E2F1,CDKN1A,TF-Genes
E2F1,CDKN1C,TF-Genes
E2F1,CDKN2A,TF-Genes
E2F1,CHEK1,TF-Genes
E2F1,CHEK2,TF-Genes
E2F1,CREBBP,TF-Genes
E2F1,CTNNBIP1,TF-Genes
E2F1,CTSV,TF-Genes
E2F1,CUX1,TF-Genes
E2F1,DAPK2,TF-Genes
E2F1,DBF4,TF-Genes
E2F1,DDIT3,TF-Genes
E2F1,DHFR,TF-Genes
E2F1,DIRAS3,TF-Genes
E2F1,DNMT1,TF-Genes
E2F1,DOK1,TF-Genes
E2F1,DRAM1,TF-Genes
E2F1,DROSHA,TF-Genes
E2F1,DUSP1,TF-Genes
E2F1,E2F1,TF-Genes
E2F1,E2F6,TF-Genes
E2F1,ECT2,TF-Genes
E2F1,ERCC1,TF-Genes
E2F1,ERCC5,TF-Genes
E2F1,ERICD,TF-Genes
E2F1,ETV4,TF-Genes
E2F1,FANCA,TF-Genes
E2F1,FGFR1,TF-Genes
E2F1,FHIT,TF-Genes
E2F1,FLT1,TF-Genes
E2F1,FMN2,TF-Genes
E2F1,FOXM1,TF-Genes
E2F1,FSHR,TF-Genes
E2F1,FZD1,TF-Genes
E2F1,FZD1,TF-Genes
E2F1,GINS3,TF-Genes
E2F1,H19,TF-Genes
E2F1,HIC1,TF-Genes
E2F1,HMGA1,TF-Genes
E2F1,HSPA5,TF-Genes
E2F1,IL1B,TF-Genes
E2F1,IL23A,TF-Genes
E2F1,IRF3,TF-Genes
E2F1,ISYNA1,TF-Genes
E2F1,KDR,TF-Genes
E2F1,KIF2C,TF-Genes
E2F1,KIF2C,TF-Genes
E2F1,KIR3DL1,TF-Genes
E2F1,LRBA,TF-Genes
E2F1,MAP1LC3A,TF-Genes
E2F1,MAP3K5,TF-Genes
E2F1,MAP3K5,TF-Genes
E2F1,MAPK8,TF-Genes
E2F1,MCL1,TF-Genes
E2F1,MCM5,TF-Genes
E2F1,MCM8,TF-Genes
E2F1,MCPH1,TF-Genes
E2F1,MDM2,TF-Genes
E2F1,MEFV,TF-Genes
E2F1,MIR202,TF-Genes
E2F1,MT1G,TF-Genes
E2F1,MUC4,TF-Genes
E2F1,MYB,TF-Genes
E2F1,MYBL2,TF-Genes
E2F1,MYC,TF-Genes
E2F1,MYCN,TF-Genes
E2F1,MYH10,TF-Genes
E2F1,NELL2,TF-Genes
E2F1,NOX4,TF-Genes
E2F1,NPAT,TF-Genes
E2F1,NRIP1,TF-Genes
E2F1,PCNA,TF-Genes
E2F1,PCSK6,TF-Genes
E2F1,PDK4,TF-Genes
E2F1,PEG10,TF-Genes
E2F1,PIN1,TF-Genes
E2F1,PLK1,TF-Genes
E2F1,PNRC2,TF-Genes
E2F1,PPARG,TF-Genes
E2F1,PPARG,TF-Genes
E2F1,PPP1R13B,TF-Genes
E2F1,PTPRO,TF-Genes
E2F1,RACGAP1,TF-Genes
E2F1,RAD51,TF-Genes
E2F1,RASGEF1B,TF-Genes
E2F1,RASGRP1,TF-Genes
E2F1,RB1,TF-Genes
E2F1,RBM38,TF-Genes
E2F1,RNF2,TF-Genes
E2F1,RPA2,TF-Genes
E2F1,RRM1,TF-Genes
E2F1,RRM2,TF-Genes
E2F1,RRP1B,TF-Genes
E2F1,SERPINB5,TF-Genes
E2F1,SERPINE1,TF-Genes
E2F1,SIVA1,TF-Genes
E2F1,SIVA1,TF-Genes
E2F1,SKP2,TF-Genes
E2F1,SKP2,TF-Genes
E2F1,TERT,TF-Genes
E2F1,TERT,TF-Genes
E2F1,THBS1,TF-Genes
E2F1,TLR3,TF-Genes
E2F1,TNF,TF-Genes
E2F1,TNFSF11,TF-Genes
E2F1,TOP2A,TF-Genes
E2F1,TP53,TF-Genes
E2F1,TP53,TF-Genes
E2F1,TP53,TF-Genes
E2F1,TP53BP2,TF-Genes
E2F1,TP53BP2,TF-Genes
E2F1,TP53INP1,TF-Genes
E2F1,TP73,TF-Genes
E2F1,TP73,TF-Genes
E2F1,TYMS,TF-Genes
E2F1,TYMS,TF-Genes
E2F1,UHRF1,TF-Genes
E2F1,UHRF1,TF-Genes
E2F1,ULK1,TF-Genes
E2F1,VEGFA,TF-Genes
E2F1,WWOX,TF-Genes
E2F1,XRCC1,TF-Genes
E2F1,ZNF350,TF-Genes
E2F3,AURKA,TF-Genes
E2F3,CCNA2,TF-Genes
E2F3,CCNB1,TF-Genes
E2F3,CDC6,TF-Genes
E2F3,CDK1,TF-Genes
E2F3,CDKN1A,TF-Genes
E2F3,CUX1,TF-Genes
E2F3,ERICD,TF-Genes
E2F3,MAP3K5,TF-Genes
E2F3,MAPK8,TF-Genes
E2F3,PLK1,TF-Genes
E2F3,TFE3,TF-Genes
E2F3,VEGFA,TF-Genes
EGF,STAT1,TF-Genes
EGR2,FASLG,TF-Genes
EGR2,GJB1,TF-Genes
EGR2,IDO1,TF-Genes
EGR2,IGF2,TF-Genes
EGR2,IL6,TF-Genes
EGR2,LIF,TF-Genes
EGR2,MPZ,TF-Genes
EGR2,PTGS2,TF-Genes
EGR2,SCD5,TF-Genes
EN1,UTRN,TF-Genes
ETV4,AGTR1,TF-Genes
ETV4,BDKRB1,TF-Genes
ETV4,BTS1,TF-Genes
ETV4,CCND2,TF-Genes
ETV4,CCND3,TF-Genes
ETV4,EGLN1,TF-Genes
ETV4,ERBB2,TF-Genes
ETV4,ERBB2,TF-Genes
ETV4,ETS1,TF-Genes
ETV4,GBA,TF-Genes
ETV4,MMP1,TF-Genes
ETV4,MMP14,TF-Genes
ETV4,MMP2,TF-Genes
ETV4,MMP7,TF-Genes
ETV4,MMP7,TF-Genes
ETV4,MUC4,TF-Genes
ETV4,PLAUR,TF-Genes
ETV4,PTGS2,TF-Genes
ETV4,SYN2,TF-Genes
ETV4,TERT,TF-Genes
ETV4,TGFBR2,TF-Genes
ETV4,TIMP2,TF-Genes
ETV4,TNF,TF-Genes
ETV4,VIM,TF-Genes
EVX1,GSC,TF-Genes
EZH2,ADAMTS1,TF-Genes
EZH2,ADRB2,TF-Genes
EZH2,ALDH1A1,TF-Genes
EZH2,APC,TF-Genes
EZH2,AXL,TF-Genes
EZH2,BRCA1,TF-Genes
EZH2,CCND1,TF-Genes
EZH2,CCNE1,TF-Genes
EZH2,CDH1,TF-Genes
EZH2,CDKN1A,TF-Genes
EZH2,CDKN1A,TF-Genes
EZH2,CDKN2A,TF-Genes
EZH2,CDKN2B,TF-Genes
EZH2,CIITA,TF-Genes
EZH2,CPEB1,TF-Genes
EZH2,DACT3,TF-Genes
EZH2,FBXO32,TF-Genes
EZH2,FBXO32,TF-Genes
EZH2,FOXC1,TF-Genes
EZH2,HDAC1,TF-Genes
EZH2,HOXB13,TF-Genes
EZH2,IGFBP1,TF-Genes
EZH2,KPNB1,TF-Genes
EZH2,MMP2,TF-Genes
EZH2,MST1,TF-Genes
EZH2,MYC,TF-Genes
EZH2,PAX8,TF-Genes
EZH2,PCNA,TF-Genes
EZH2,PEBP1,TF-Genes
EZH2,PIP5K1C,TF-Genes
EZH2,POLR3D,TF-Genes
EZH2,PRL,TF-Genes
EZH2,PTEN,TF-Genes
EZH2,RPLP0,TF-Genes
EZH2,RUNX3,TF-Genes
EZH2,SATB1,TF-Genes
EZH2,SFRP1,TF-Genes
EZH2,SNAI2,TF-Genes
EZH2,SSTR1,TF-Genes
EZH2,TP53,TF-Genes
EZH2,TP53,TF-Genes
EZH2,TWIST1,TF-Genes
EZH2,VDR,TF-Genes
FOSB,CXCL8,TF-Genes
FOSB,TGFB1,TF-Genes
FOSB,TIMP1,TF-Genes
FOSB,TIMP1,TF-Genes
FOXA1,ABCA1,TF-Genes
FOXA1,AGR2,TF-Genes
FOXA1,APOB,TF-Genes
FOXA1,BCL2,TF-Genes
FOXA1,BRCA1,TF-Genes
FOXA1,CCNG2,TF-Genes
FOXA1,CFTR,TF-Genes
FOXA1,ESR1,TF-Genes
FOXA1,GCG,TF-Genes
FOXA1,HSPA1A,TF-Genes
FOXA1,KRT7,TF-Genes
FOXA1,MYC,TF-Genes
FOXA1,NF1,TF-Genes
FOXA1,NKX2-1,TF-Genes
FOXA1,RET,TF-Genes
FOXA1,RPRM,TF-Genes
FOXA1,SERPINC1,TF-Genes
FOXA1,SFTPB,TF-Genes
FOXA1,TFF1,TF-Genes
FOXA1,UGT2B15,TF-Genes
FOXA1,UGT2B17,TF-Genes
FOXC2,ANGPT2,TF-Genes
FOXE1,MSX1,TF-Genes
FOXE1,TPO,TF-Genes
FOXF2,BAMBI,TF-Genes
FOXF2,CXCL12,TF-Genes
FOXF2,ITGB1,TF-Genes
FOXF2,MT1E,TF-Genes
FOXF2,MT1F,TF-Genes
FOXF2,PDGFA,TF-Genes
FOXF2,PSG7,TF-Genes
FOXF2,WASF2,TF-Genes
FOXM1,APOE,TF-Genes
FOXM1,AR,TF-Genes
FOXM1,BRIP1,TF-Genes
FOXM1,BTG2,TF-Genes
FOXM1,CCNB1,TF-Genes
FOXM1,CDC25A,TF-Genes
FOXM1,CDC25B,TF-Genes
FOXM1,CDC6,TF-Genes
FOXM1,CDH1,TF-Genes
FOXM1,CDKN2A,TF-Genes
FOXM1,CYP3A4,TF-Genes
FOXM1,FGB,TF-Genes
FOXM1,KRT15,TF-Genes
FOXM1,MYC,TF-Genes
FOXM1,SFTPB,TF-Genes
FOXM1,VEGFA,TF-Genes
FOXM1,VEGFB,TF-Genes
FOXP1,HIP1R,TF-Genes
FOXP1,KLK3,TF-Genes
FOXP1,RAG1,TF-Genes
FOXP2,CNTNAP2,TF-Genes
FOXP2,CNTNAP2,TF-Genes
FOXP2,MET,TF-Genes
FOXP2,NKX2-1,TF-Genes
FOXP2,PLAUR,TF-Genes
FOXP2,PLAUR,TF-Genes
FOXP2,SRPX,TF-Genes
FOXP2,SRPX2,TF-Genes
FOXP3,BRCA1,TF-Genes
FOXP3,CCR4,TF-Genes
FOXP3,CDKN1A,TF-Genes
FOXP3,ERBB2,TF-Genes
FOXP3,IL10,TF-Genes
FOXP3,IL2,TF-Genes
FOXP3,IL2RA,TF-Genes
FOXP3,SATB1,TF-Genes
FOXP3,TLR10,TF-Genes
FOXP3,USP21,TF-Genes
FOXP3,ZNF205,TF-Genes
GATA3,ALDH1A2,TF-Genes
GATA3,CD40LG,TF-Genes
GATA3,CD8A,TF-Genes
GATA3,CD8B,TF-Genes
GATA3,CDH1,TF-Genes
GATA3,CDH3,TF-Genes
GATA3,CDX2,TF-Genes
GATA3,CHST4,TF-Genes
GATA3,CXCL1,TF-Genes
GATA3,EPO,TF-Genes
GATA3,EPOR,TF-Genes
GATA3,ERG,TF-Genes
GATA3,ERVW-1,TF-Genes
GATA3,ESR1,TF-Genes
GATA3,FOXC1,TF-Genes
GATA3,FOXC2,TF-Genes
GATA3,FUT7,TF-Genes
GATA3,GATA3,TF-Genes
GATA3,HSD17B1,TF-Genes
GATA3,IFNG,TF-Genes
GATA3,IL10,TF-Genes
GATA3,IL12RB2,TF-Genes
GATA3,IL4,TF-Genes
GATA3,IL5,TF-Genes
GATA3,IL5,TF-Genes
GATA3,KLK1,TF-Genes
GATA3,LOX,TF-Genes
GATA3,MMP1,TF-Genes
GATA3,MUC1,TF-Genes
GATA3,NFKB1,TF-Genes
GATA3,PAEP,TF-Genes
GATA3,RELA,TF-Genes
GATA3,SLCO4C1,TF-Genes
GATA3,STAT4,TF-Genes
GATA3,TCF7L2,TF-Genes
GATA3,TEK,TF-Genes
GATA3,TGFBR3,TF-Genes
GATA3,TRA,TF-Genes
GATA3,ZEB1,TF-Genes
GATA6,APOA1,TF-Genes
GATA6,CAV1,TF-Genes
GATA6,CYP11A1,TF-Genes
GATA6,CYP17A1,TF-Genes
GATA6,CYP17A1,TF-Genes
GATA6,DAB2,TF-Genes
GATA6,DKK1,TF-Genes
GATA6,PLAU,TF-Genes
GATA6,SULT2A1,TF-Genes
GATA6,VWF,TF-Genes
GCM1,ERVFRD-1,TF-Genes
GCM1,ERVW-1,TF-Genes
GCM1,MFSD2A,TF-Genes
GCM1,PGF,TF-Genes
GLI1,AKT1,TF-Genes
GLI1,BCL2,TF-Genes
GLI1,BCL2,TF-Genes
GLI1,BCL2,TF-Genes
GLI1,BHLHE41,TF-Genes
GLI1,CDK2,TF-Genes
GLI1,CYR61,TF-Genes
GLI1,EGR2,TF-Genes
GLI1,FAS,TF-Genes
GLI1,H2AFX,TF-Genes
GLI1,IL1R2,TF-Genes
GLI1,JUN,TF-Genes
GLI1,MUC5AC,TF-Genes
GLI1,PDGFRA,TF-Genes
GLI1,S100A7,TF-Genes
GLI1,S100A9,TF-Genes
GLI1,SFRP1,TF-Genes
GLI1,SMAD4,TF-Genes
GLI1,SOCS1,TF-Genes
GLI1,SOX9,TF-Genes
GLI1,TNFRSF10B,TF-Genes
GSC,GSC2,TF-Genes
HAND2,DBH,TF-Genes
HAND2,GATA4,TF-Genes
HAND2,NPPA,TF-Genes
HAND2,PHOX2A,TF-Genes
HHEX,HNF4A,TF-Genes
HHEX,SLC5A5,TF-Genes
HHEX,TLE1,TF-Genes
HMGA2,CDH1,TF-Genes
HMGA2,COL11A2,TF-Genes
HMGA2,IGF2BP2,TF-Genes
HMGA2,POU1F1,TF-Genes
HMGA2,SNAI1,TF-Genes
HMGB2,GFI1B,TF-Genes
HMGB2,TNF,TF-Genes
HOXA10,BHLHE22,TF-Genes
HOXA10,CDKN1C,TF-Genes
HOXA10,EMX2,TF-Genes
HOXA10,EMX2,TF-Genes
HOXA10,ID2,TF-Genes
HOXA10,IGFBP1,TF-Genes
HOXA10,IL11,TF-Genes
HOXA10,IL15,TF-Genes
HOXA10,ITGB3,TF-Genes
HOXA10,KLF9,TF-Genes
HOXA10,LYL1,TF-Genes
HOXA10,MYCN,TF-Genes
HOXA10,PHGDH,TF-Genes
HOXA10,SNAI1,TF-Genes
HOXA10,TP53,TF-Genes
HOXA10,WT1,TF-Genes
HOXA11,HOXA10,TF-Genes
HOXA7,CDH1,TF-Genes
HOXA7,IVL,TF-Genes
HOXA7,KRT10,TF-Genes
HOXA7,TERT,TF-Genes
HOXA7,VIM,TF-Genes
HOXA9,ARHGEF1,TF-Genes
HOXA9,CDH3,TF-Genes
HOXA9,ID2,TF-Genes
HOXA9,MYCN,TF-Genes
HOXA9,NFKB1,TF-Genes
HOXA9,RELA,TF-Genes
HOXA9,SELE,TF-Genes
HOXA9,SHOX,TF-Genes
HOXA9,VCAM1,TF-Genes
HOXB7,CCND1,TF-Genes
HOXB7,CDKN1B,TF-Genes
HOXB7,DAPK1,TF-Genes
HOXB7,EGFR,TF-Genes
HOXB7,FGF2,TF-Genes
HOXB7,MMP2,TF-Genes
HOXB7,PDGFA,TF-Genes
HOXB7,THBS2,TF-Genes
HOXB7,VEGFA,TF-Genes
HOXB7,WNT5A,TF-Genes
HOXC13,DSG4,TF-Genes
HOXC13,SPI1,TF-Genes
HOXC6,IGFBP3,TF-Genes
HOXC6,MME,TF-Genes
HOXC8,TNFRSF11B,TF-Genes
HOXD13,FHL1,TF-Genes
ID4,BRCA1,TF-Genes
ID4,SOX2,TF-Genes
IFI16,BRCA1,TF-Genes
IFI16,ICAM1,TF-Genes
IFI16,MYC,TF-Genes
IFI16,TP53,TF-Genes
IFI16,WT1,TF-Genes
IRF7,ATF4,TF-Genes
IRF7,CCL5,TF-Genes
IRF7,CD80,TF-Genes
IRF7,CXCL10,TF-Genes
IRF7,IFNA1,TF-Genes
IRF7,IFNA13,TF-Genes
IRF7,IFNA2,TF-Genes
IRF7,IFNB1,TF-Genes
IRF7,IFNB1,TF-Genes
IRF7,IFNB1,TF-Genes
IRF7,IFNL1,TF-Genes
IRF7,IFNL2,TF-Genes
IRF7,IFNL3,TF-Genes
IRF7,NR1H4,TF-Genes
ISL1,FGF10,TF-Genes
ISL1,GCG,TF-Genes
ISL1,MEF2C,TF-Genes
KAT2B,CDK2,TF-Genes
KAT2B,CDKN1A,TF-Genes
KAT2B,CDKN1B,TF-Genes
KAT2B,CLOCK,TF-Genes
KAT2B,CYP1B1,TF-Genes
KAT2B,IRF7,TF-Genes
KAT2B,LIN28A,TF-Genes
KAT2B,NPAS2,TF-Genes
KAT2B,RB1,TF-Genes
KAT2B,SMAD4,TF-Genes
KAT2B,TP73,TF-Genes
KAT2B,YY1,TF-Genes
KAT2B,ZEB1,TF-Genes
KCNIP3,GCM1,TF-Genes
KCNIP3,SLC8A3,TF-Genes
KCNIP3,TG,TF-Genes
KLF14,TGFBR2,TF-Genes
KLF9,PDCD5,TF-Genes
KLF9,PGR,TF-Genes
KLF9,PMAIP1,TF-Genes
LEF1,AR,TF-Genes
LEF1,BIRC5,TF-Genes
LEF1,CCL7,TF-Genes
LEF1,CCND1,TF-Genes
LEF1,CD1D,TF-Genes
LEF1,CD1D,TF-Genes
LEF1,CEBPA,TF-Genes
LEF1,CHGA,TF-Genes
LEF1,CLDN2,TF-Genes
LEF1,CTLA4,TF-Genes
LEF1,CTNNB1,TF-Genes
LEF1,CYLD,TF-Genes
LEF1,CYLD,TF-Genes
LEF1,DSG4,TF-Genes
LEF1,EDA,TF-Genes
LEF1,ELANE,TF-Genes
LEF1,ESR1,TF-Genes
LEF1,HERC2,TF-Genes
LEF1,MITF,TF-Genes
LEF1,MMP7,TF-Genes
LEF1,MYC,TF-Genes
LEF1,MYCBP,TF-Genes
LEF1,NRCAM,TF-Genes
LEF1,NT5E,TF-Genes
LEF1,OCA2,TF-Genes
LEF1,PRL,TF-Genes
LEF1,RAG2,TF-Genes
LEF1,SKP2,TF-Genes
LEF1,SNAI2,TF-Genes
LEF1,TCF3,TF-Genes
LEF1,TCF4,TF-Genes
LHX2,POU1F1,TF-Genes
LHX2,PRL,TF-Genes
LHX2,TSHB,TF-Genes
LMX1B,CD2AP,TF-Genes
LMX1B,COL4A1,TF-Genes
LMX1B,COL4A4,TF-Genes
LMX1B,NLRP2,TF-Genes
LMX1B,NPHS2,TF-Genes
LMX1B,TCF3,TF-Genes
MCM5,STAT1,TF-Genes
MEIS1,AR,TF-Genes
MEIS1,ITGA9,TF-Genes
MEIS1,PF4,TF-Genes
MEIS1,SOX3,TF-Genes
MITF,ACP5,TF-Genes
MITF,BCL2A1,TF-Genes
MITF,BEST1,TF-Genes
MITF,BEST1,TF-Genes
MITF,BIRC7,TF-Genes
MITF,CDK2,TF-Genes
MITF,CTSK,TF-Genes
MITF,DCT,TF-Genes
MITF,FOS,TF-Genes
MITF,GPNMB,TF-Genes
MITF,HERC2,TF-Genes
MITF,HIF1A,TF-Genes
MITF,HOXB4,TF-Genes
MITF,KCNMA1,TF-Genes
MITF,KIT,TF-Genes
MITF,MC1R,TF-Genes
MITF,MET,TF-Genes
MITF,MLANA,TF-Genes
MITF,OCA2,TF-Genes
MITF,PMEL,TF-Genes
MITF,PPARGC1A,TF-Genes
MITF,PRKCB,TF-Genes
MITF,SERPINF1,TF-Genes
MITF,TRAP,TF-Genes
MITF,TRPM1,TF-Genes
MITF,TRPM1,TF-Genes
MITF,TYR,TF-Genes
MITF,TYR,TF-Genes
MITF,TYRP1,TF-Genes
MITF,TYRP1,TF-Genes
MLXIPL,TXNIP,TF-Genes
MSC,CDC25A,TF-Genes
MSC,CDC6,TF-Genes
MSC,CTLA4,TF-Genes
MSC,DKK1,TF-Genes
MSC,FOXP3,TF-Genes
MSC,IFNG,TF-Genes
MSC,IL10,TF-Genes
MSC,IL2RA,TF-Genes
MSC,LTA,TF-Genes
MSC,MCM7,TF-Genes
MSC,MMP2,TF-Genes
MYOG,ACACB,TF-Genes
MYOG,MYEF2,TF-Genes
NFATC2,CD3G,TF-Genes
NFATC2,EGR3,TF-Genes
NFATC2,ENPP2,TF-Genes
NFATC2,FOXP3,TF-Genes
NFATC2,IFNG,TF-Genes
NFATC2,MDM2,TF-Genes
NFATC2,TERT,TF-Genes
NFIC,FHL5,TF-Genes
NFIC,ALAS1,TF-Genes
NFIC,C4BPB,TF-Genes
NFIC,CCL2,TF-Genes
NFIC,COL18A1,TF-Genes
NFIC,COL1A1,TF-Genes
NFIC,CSH1,TF-Genes
NFIC,CYP17A1,TF-Genes
NFIC,CYP17A1,TF-Genes
NFIC,CYP1A1,TF-Genes
NFIC,FABP7,TF-Genes
NFIC,GFAP,TF-Genes
