Source,Target,Regulation
hsa-mir-3154,FAM83H,miRNA-Genes
hsa-mir-3154,TMEM119,miRNA-Genes
hsa-mir-3154,PABPC1L2A,miRNA-Genes
hsa-mir-3154,ANKRD36,miRNA-Genes
hsa-mir-3154,C2orf82,miRNA-Genes
hsa-mir-3154,VHLL,miRNA-Genes
hsa-mir-3154,POTEG,miRNA-Genes
hsa-mir-3154,POTEM,miRNA-Genes
hsa-mir-3154,PABPC1L2B,miRNA-Genes
hsa-mir-3154,ANKRD33B,miRNA-Genes
hsa-mir-3154,POM121C,miRNA-Genes
hsa-mir-1260b,ACAT1,miRNA-Genes
hsa-mir-1260b,ADK,miRNA-Genes
hsa-mir-1260b,PARP4,miRNA-Genes
hsa-mir-1260b,ALDOA,miRNA-Genes
hsa-mir-1260b,APBB2,miRNA-Genes
hsa-mir-1260b,APLP2,miRNA-Genes
hsa-mir-1260b,APP,miRNA-Genes
hsa-mir-1260b,ATP5G3,miRNA-Genes
hsa-mir-1260b,BACH1,miRNA-Genes
hsa-mir-1260b,POLR3D,miRNA-Genes
hsa-mir-1260b,CACNA1A,miRNA-Genes
hsa-mir-1260b,CD81,miRNA-Genes
hsa-mir-1260b,CDKN1A,miRNA-Genes
hsa-mir-1260b,CDKN1B,miRNA-Genes
hsa-mir-1260b,CKB,miRNA-Genes
hsa-mir-1260b,CLCN2,miRNA-Genes
hsa-mir-1260b,COPA,miRNA-Genes
hsa-mir-1260b,SLC31A1,miRNA-Genes
hsa-mir-1260b,ATF6B,miRNA-Genes
hsa-mir-1260b,CRK,miRNA-Genes
hsa-mir-1260b,CSNK2A1,miRNA-Genes
hsa-mir-1260b,CTPS1,miRNA-Genes
hsa-mir-1260b,TIMM8A,miRNA-Genes
hsa-mir-1260b,DHCR7,miRNA-Genes
hsa-mir-1260b,DHCR24,miRNA-Genes
hsa-mir-1260b,DNMT1,miRNA-Genes
hsa-mir-1260b,E2F3,miRNA-Genes
hsa-mir-1260b,EEF1A1,miRNA-Genes
hsa-mir-1260b,EIF4G1,miRNA-Genes
hsa-mir-1260b,ELAVL3,miRNA-Genes
hsa-mir-1260b,ENO1,miRNA-Genes
hsa-mir-1260b,EPHB4,miRNA-Genes
hsa-mir-1260b,EZH2,miRNA-Genes
hsa-mir-1260b,F2,miRNA-Genes
hsa-mir-1260b,FPR1,miRNA-Genes
hsa-mir-1260b,FUS,miRNA-Genes
hsa-mir-1260b,GABRB1,miRNA-Genes
hsa-mir-1260b,MKNK2,miRNA-Genes
hsa-mir-1260b,GTF3C1,miRNA-Genes
hsa-mir-1260b,HLA-DOB,miRNA-Genes
hsa-mir-1260b,HLX,miRNA-Genes
hsa-mir-1260b,HNRNPA1,miRNA-Genes
hsa-mir-1260b,HNRNPA2B1,miRNA-Genes
hsa-mir-1260b,HNRNPK,miRNA-Genes
hsa-mir-1260b,HOXD13,miRNA-Genes
hsa-mir-1260b,IDH2,miRNA-Genes
hsa-mir-1260b,KIFC1,miRNA-Genes
hsa-mir-1260b,LGALS3BP,miRNA-Genes
hsa-mir-1260b,LMAN1,miRNA-Genes
hsa-mir-1260b,LMX1B,miRNA-Genes
hsa-mir-1260b,SMAD4,miRNA-Genes
hsa-mir-1260b,MCM3,miRNA-Genes
hsa-mir-1260b,MCM7,miRNA-Genes
hsa-mir-1260b,MGST3,miRNA-Genes
hsa-mir-1260b,MN1,miRNA-Genes
hsa-mir-1260b,CD200,miRNA-Genes
hsa-mir-1260b,RPL10A,miRNA-Genes
hsa-mir-1260b,NFE2L1,miRNA-Genes
hsa-mir-1260b,NUP98,miRNA-Genes
hsa-mir-1260b,OGG1,miRNA-Genes
hsa-mir-1260b,PDHB,miRNA-Genes
hsa-mir-1260b,SLC25A3,miRNA-Genes
hsa-mir-1260b,PIGR,miRNA-Genes
hsa-mir-1260b,PKM,miRNA-Genes
hsa-mir-1260b,PLOD2,miRNA-Genes
hsa-mir-1260b,POLR2A,miRNA-Genes
hsa-mir-1260b,PPP1R3D,miRNA-Genes
hsa-mir-1260b,PRKAB1,miRNA-Genes
hsa-mir-1260b,PRKAR2A,miRNA-Genes
hsa-mir-1260b,PRNP,miRNA-Genes
hsa-mir-1260b,PTPRF,miRNA-Genes
hsa-mir-1260b,PURA,miRNA-Genes
hsa-mir-1260b,RABIF,miRNA-Genes
hsa-mir-1260b,RAN,miRNA-Genes
hsa-mir-1260b,REL,miRNA-Genes
hsa-mir-1260b,TRIM27,miRNA-Genes
hsa-mir-1260b,RPE,miRNA-Genes
hsa-mir-1260b,RPL3,miRNA-Genes
hsa-mir-1260b,RPL4,miRNA-Genes
hsa-mir-1260b,RPL36A,miRNA-Genes
hsa-mir-1260b,RPS6,miRNA-Genes
hsa-mir-1260b,RPS7,miRNA-Genes
hsa-mir-1260b,RPS15,miRNA-Genes
hsa-mir-1260b,RPS27,miRNA-Genes
hsa-mir-1260b,SCD,miRNA-Genes
hsa-mir-1260b,SCP2,miRNA-Genes
hsa-mir-1260b,SET,miRNA-Genes
hsa-mir-1260b,SFRP1,miRNA-Genes
hsa-mir-1260b,SLC1A5,miRNA-Genes
hsa-mir-1260b,SLC3A2,miRNA-Genes
hsa-mir-1260b,SLC7A1,miRNA-Genes
hsa-mir-1260b,SMARCE1,miRNA-Genes
hsa-mir-1260b,SP3,miRNA-Genes
hsa-mir-1260b,TEF,miRNA-Genes
hsa-mir-1260b,TFDP2,miRNA-Genes
hsa-mir-1260b,TLE3,miRNA-Genes
hsa-mir-1260b,TSPYL1,miRNA-Genes
hsa-mir-1260b,TUFM,miRNA-Genes
hsa-mir-1260b,TXK,miRNA-Genes
hsa-mir-1260b,UGT8,miRNA-Genes
hsa-mir-1260b,VIPR1,miRNA-Genes
hsa-mir-1260b,ZNF207,miRNA-Genes
hsa-mir-1260b,BTG2,miRNA-Genes
hsa-mir-1260b,MAFK,miRNA-Genes
hsa-mir-1260b,USP5,miRNA-Genes
hsa-mir-1260b,GAN,miRNA-Genes
hsa-mir-1260b,SLC7A5,miRNA-Genes
hsa-mir-1260b,KLF7,miRNA-Genes
hsa-mir-1260b,DDX3Y,miRNA-Genes
hsa-mir-1260b,TNFSF14,miRNA-Genes
hsa-mir-1260b,PRC1,miRNA-Genes
hsa-mir-1260b,FCMR,miRNA-Genes
hsa-mir-1260b,TMEM59,miRNA-Genes
hsa-mir-1260b,BZW1,miRNA-Genes
hsa-mir-1260b,RIPOR2,miRNA-Genes
hsa-mir-1260b,TOMM20,miRNA-Genes
hsa-mir-1260b,IP6K1,miRNA-Genes
hsa-mir-1260b,TSC22D2,miRNA-Genes
hsa-mir-1260b,SETDB1,miRNA-Genes
hsa-mir-1260b,MFN2,miRNA-Genes
hsa-mir-1260b,COL4A3BP,miRNA-Genes
hsa-mir-1260b,G3BP1,miRNA-Genes
hsa-mir-1260b,ABI2,miRNA-Genes
hsa-mir-1260b,SORBS3,miRNA-Genes
hsa-mir-1260b,LHFPL2,miRNA-Genes
hsa-mir-1260b,TNK2,miRNA-Genes
hsa-mir-1260b,PRMT3,miRNA-Genes
hsa-mir-1260b,ANGPTL7,miRNA-Genes
hsa-mir-1260b,CCT7,miRNA-Genes
hsa-mir-1260b,POLR3G,miRNA-Genes
hsa-mir-1260b,KIF1C,miRNA-Genes
hsa-mir-1260b,ABHD2,miRNA-Genes
hsa-mir-1260b,ESM1,miRNA-Genes
hsa-mir-1260b,PRDM4,miRNA-Genes
hsa-mir-1260b,RCAN3,miRNA-Genes
hsa-mir-1260b,KIF3A,miRNA-Genes
hsa-mir-1260b,PXMP4,miRNA-Genes
hsa-mir-1260b,SNF8,miRNA-Genes
hsa-mir-1260b,GPR182,miRNA-Genes
hsa-mir-1260b,STK38,miRNA-Genes
hsa-mir-1260b,IKZF2,miRNA-Genes
hsa-mir-1260b,ZNF507,miRNA-Genes
hsa-mir-1260b,DHX30,miRNA-Genes
hsa-mir-1260b,UNC13A,miRNA-Genes
hsa-mir-1260b,CLUAP1,miRNA-Genes
hsa-mir-1260b,MDN1,miRNA-Genes
hsa-mir-1260b,JMJD6,miRNA-Genes
hsa-mir-1260b,FRAT2,miRNA-Genes
hsa-mir-1260b,TMED3,miRNA-Genes
hsa-mir-1260b,TARDBP,miRNA-Genes
hsa-mir-1260b,SF3B1,miRNA-Genes
hsa-mir-1260b,ICMT,miRNA-Genes
hsa-mir-1260b,CAPN7,miRNA-Genes
hsa-mir-1260b,SEC61G,miRNA-Genes
hsa-mir-1260b,NNT,miRNA-Genes
hsa-mir-1260b,GTPBP4,miRNA-Genes
hsa-mir-1260b,MTCH1,miRNA-Genes
hsa-mir-1260b,ZNF500,miRNA-Genes
hsa-mir-1260b,ARHGEF26,miRNA-Genes
hsa-mir-1260b,GAPVD1,miRNA-Genes
hsa-mir-1260b,RSL1D1,miRNA-Genes
hsa-mir-1260b,CNNM4,miRNA-Genes
hsa-mir-1260b,TRUB2,miRNA-Genes
hsa-mir-1260b,DKK2,miRNA-Genes
hsa-mir-1260b,VPS4A,miRNA-Genes
hsa-mir-1260b,ORMDL2,miRNA-Genes
hsa-mir-1260b,BRD7,miRNA-Genes
hsa-mir-1260b,PSAT1,miRNA-Genes
hsa-mir-1260b,STMN3,miRNA-Genes
hsa-mir-1260b,AMDHD2,miRNA-Genes
hsa-mir-1260b,CCDC174,miRNA-Genes
hsa-mir-1260b,MRPL37,miRNA-Genes
hsa-mir-1260b,WBP11,miRNA-Genes
hsa-mir-1260b,NUDT9,miRNA-Genes
hsa-mir-1260b,MIS18A,miRNA-Genes
hsa-mir-1260b,RETREG1,miRNA-Genes
hsa-mir-1260b,PPP1R12C,miRNA-Genes
hsa-mir-1260b,CNNM2,miRNA-Genes
hsa-mir-1260b,NSUN2,miRNA-Genes
hsa-mir-1260b,NCAPG2,miRNA-Genes
hsa-mir-1260b,CMTM6,miRNA-Genes
hsa-mir-1260b,NOL8,miRNA-Genes
hsa-mir-1260b,CDCA4,miRNA-Genes
hsa-mir-1260b,KIAA1551,miRNA-Genes
hsa-mir-1260b,PI4K2B,miRNA-Genes
hsa-mir-1260b,OTUD5,miRNA-Genes
hsa-mir-1260b,KIF21A,miRNA-Genes
hsa-mir-1260b,KRBOX4,miRNA-Genes
hsa-mir-1260b,BCAS4,miRNA-Genes
hsa-mir-1260b,KANSL3,miRNA-Genes
hsa-mir-1260b,CISD1,miRNA-Genes
hsa-mir-1260b,MYO5C,miRNA-Genes
hsa-mir-1260b,C20orf24,miRNA-Genes
hsa-mir-1260b,SLC2A9,miRNA-Genes
hsa-mir-1260b,KCNK13,miRNA-Genes
hsa-mir-1260b,EMC7,miRNA-Genes
hsa-mir-1260b,ERGIC1,miRNA-Genes
hsa-mir-1260b,GATAD2B,miRNA-Genes
hsa-mir-1260b,MYORG,miRNA-Genes
hsa-mir-1260b,RNF150,miRNA-Genes
hsa-mir-1260b,MTA3,miRNA-Genes
hsa-mir-1260b,NUFIP2,miRNA-Genes
hsa-mir-1260b,TMEM181,miRNA-Genes
hsa-mir-1260b,ENPP5,miRNA-Genes
hsa-mir-1260b,TLNRD1,miRNA-Genes
hsa-mir-1260b,TGIF2,miRNA-Genes
hsa-mir-1260b,SMOC1,miRNA-Genes
hsa-mir-1260b,SLC39A8,miRNA-Genes
hsa-mir-1260b,C16orf58,miRNA-Genes
hsa-mir-1260b,GNPNAT1,miRNA-Genes
hsa-mir-1260b,METTL16,miRNA-Genes
hsa-mir-1260b,GCC1,miRNA-Genes
hsa-mir-1260b,SPAG16,miRNA-Genes
hsa-mir-1260b,MRPL24,miRNA-Genes
hsa-mir-1260b,NDNF,miRNA-Genes
hsa-mir-1260b,PRKRIP1,miRNA-Genes
hsa-mir-1260b,GSTCD,miRNA-Genes
hsa-mir-1260b,L2HGDH,miRNA-Genes
hsa-mir-1260b,TRPM3,miRNA-Genes
hsa-mir-1260b,VCPIP1,miRNA-Genes
hsa-mir-1260b,ORAI2,miRNA-Genes
hsa-mir-1260b,CD276,miRNA-Genes
hsa-mir-1260b,LNPK,miRNA-Genes
hsa-mir-1260b,UNC119B,miRNA-Genes
hsa-mir-1260b,LMNB2,miRNA-Genes
hsa-mir-1260b,PHF5A,miRNA-Genes
hsa-mir-1260b,AIFM2,miRNA-Genes
hsa-mir-1260b,ATAD1,miRNA-Genes
hsa-mir-1260b,CEP89,miRNA-Genes
hsa-mir-1260b,ZC3H12C,miRNA-Genes
hsa-mir-1260b,SELENOI,miRNA-Genes
hsa-mir-1260b,MCFD2,miRNA-Genes
hsa-mir-1260b,MCU,miRNA-Genes
hsa-mir-1260b,LRSAM1,miRNA-Genes
hsa-mir-1260b,CAPN13,miRNA-Genes
hsa-mir-1260b,MEX3A,miRNA-Genes
hsa-mir-1260b,ZNF101,miRNA-Genes
hsa-mir-1260b,PALM2,miRNA-Genes
hsa-mir-1260b,OSBPL1A,miRNA-Genes
hsa-mir-1260b,ZNF618,miRNA-Genes
hsa-mir-1260b,WDFY2,miRNA-Genes
hsa-mir-1260b,TAF8,miRNA-Genes
hsa-mir-1260b,GPAT4,miRNA-Genes
hsa-mir-1260b,FAM109B,miRNA-Genes
hsa-mir-1260b,ARL6IP6,miRNA-Genes
hsa-mir-1260b,TMEM167A,miRNA-Genes
hsa-mir-1260b,SPIN3,miRNA-Genes
hsa-mir-1260b,ZNF367,miRNA-Genes
hsa-mir-1260b,HIPK1,miRNA-Genes
hsa-mir-1260b,AMER3,miRNA-Genes
hsa-mir-1260b,USP12,miRNA-Genes
hsa-mir-1260b,ZCCHC24,miRNA-Genes
hsa-mir-1260b,HNRNPA3,miRNA-Genes
hsa-mir-1260b,LCLAT1,miRNA-Genes
hsa-mir-1260b,AUTS8,miRNA-Genes
hsa-mir-1260b,WDR62,miRNA-Genes
hsa-mir-1260b,SLC25A42,miRNA-Genes
hsa-mir-1260b,NBPF15,miRNA-Genes
hsa-mir-1260b,C3orf38,miRNA-Genes
hsa-mir-1260b,SLC35E4,miRNA-Genes
hsa-mir-1260b,C2orf48,miRNA-Genes
hsa-mir-1260b,NUP43,miRNA-Genes
hsa-mir-1260b,ZNF233,miRNA-Genes
hsa-mir-1260b,ZNF829,miRNA-Genes
hsa-mir-1260b,STUM,miRNA-Genes
hsa-mir-1260b,SLC27A1,miRNA-Genes
hsa-mir-1260b,SOGA3,miRNA-Genes
hsa-mir-1260b,NSUN4,miRNA-Genes
hsa-mir-1260b,SKIDA1,miRNA-Genes
hsa-mir-1260b,RAB19,miRNA-Genes
hsa-mir-1260b,RBMXL1,miRNA-Genes
hsa-mir-1260b,DNAH10OS,miRNA-Genes
hsa-mir-1260b,TXNRD3NB,miRNA-Genes
hsa-mir-1260b,PPIAL4A,miRNA-Genes
hsa-mir-1260b,CCDC152,miRNA-Genes
hsa-mir-3183,SERPINA3,miRNA-Genes
hsa-mir-3183,ACADL,miRNA-Genes
hsa-mir-3183,ACTN2,miRNA-Genes
hsa-mir-3183,ADCY6,miRNA-Genes
hsa-mir-3183,ADRB1,miRNA-Genes
hsa-mir-3183,RHOA,miRNA-Genes
hsa-mir-3183,ARHGDIA,miRNA-Genes
hsa-mir-3183,ATP2B1,miRNA-Genes
hsa-mir-3183,POLR3D,miRNA-Genes
hsa-mir-3183,LDLRAD4,miRNA-Genes
hsa-mir-3183,RUNX1,miRNA-Genes
hsa-mir-3183,CDH8,miRNA-Genes
hsa-mir-3183,CCR5,miRNA-Genes
hsa-mir-3183,CMKLR1,miRNA-Genes
hsa-mir-3183,CREBBP,miRNA-Genes
hsa-mir-3183,CYBB,miRNA-Genes
hsa-mir-3183,DIAPH1,miRNA-Genes
hsa-mir-3183,EDN2,miRNA-Genes
hsa-mir-3183,ETV3,miRNA-Genes
hsa-mir-3183,FOXL1,miRNA-Genes
hsa-mir-3183,FOXE1,miRNA-Genes
hsa-mir-3183,GMPR,miRNA-Genes
hsa-mir-3183,GRID1,miRNA-Genes
hsa-mir-3183,GRIN2A,miRNA-Genes
hsa-mir-3183,GYS1,miRNA-Genes
hsa-mir-3183,HDGF,miRNA-Genes
hsa-mir-3183,HLA-C,miRNA-Genes
hsa-mir-3183,HNRNPA1,miRNA-Genes
hsa-mir-3183,IFNAR2,miRNA-Genes
hsa-mir-3183,ITGA1,miRNA-Genes
hsa-mir-3183,ITK,miRNA-Genes
hsa-mir-3183,KCNC3,miRNA-Genes
hsa-mir-3183,KCNN3,miRNA-Genes
hsa-mir-3183,KRT32,miRNA-Genes
hsa-mir-3183,RAB8A,miRNA-Genes
hsa-mir-3183,MAP3K9,miRNA-Genes
hsa-mir-3183,NDUFB5,miRNA-Genes
hsa-mir-3183,PAK3,miRNA-Genes
hsa-mir-3183,PLSCR1,miRNA-Genes
hsa-mir-3183,POU3F1,miRNA-Genes
hsa-mir-3183,POU6F1,miRNA-Genes
hsa-mir-3183,MAPK1,miRNA-Genes
hsa-mir-3183,PRLR,miRNA-Genes
hsa-mir-3183,PSG4,miRNA-Genes
hsa-mir-3183,PSMB5,miRNA-Genes
hsa-mir-3183,PTPN14,miRNA-Genes
hsa-mir-3183,RAB13,miRNA-Genes
hsa-mir-3183,RREB1,miRNA-Genes
hsa-mir-3183,SHOX,miRNA-Genes
hsa-mir-3183,SKI,miRNA-Genes
hsa-mir-3183,SLC4A1,miRNA-Genes
hsa-mir-3183,SMARCE1,miRNA-Genes
hsa-mir-3183,STC1,miRNA-Genes
hsa-mir-3183,TFRC,miRNA-Genes
hsa-mir-3183,TGFBR3,miRNA-Genes
hsa-mir-3183,THBS2,miRNA-Genes
hsa-mir-3183,VCAM1,miRNA-Genes
hsa-mir-3183,ZNF85,miRNA-Genes
hsa-mir-3183,ZNF185,miRNA-Genes
hsa-mir-3183,DENR,miRNA-Genes
hsa-mir-3183,OR6A2,miRNA-Genes
hsa-mir-3183,ADAM19,miRNA-Genes
hsa-mir-3183,SLC16A5,miRNA-Genes
hsa-mir-3183,GPR37L1,miRNA-Genes
hsa-mir-3183,GTF3C4,miRNA-Genes
hsa-mir-3183,EFTUD2,miRNA-Genes
hsa-mir-3183,GOSR2,miRNA-Genes
hsa-mir-3183,ZNF516,miRNA-Genes
hsa-mir-3183,KIAA0408,miRNA-Genes
hsa-mir-3183,CEP104,miRNA-Genes
hsa-mir-3183,SETD1A,miRNA-Genes
hsa-mir-3183,MTSS1,miRNA-Genes
hsa-mir-3183,TRIM66,miRNA-Genes
hsa-mir-3183,ZBTB39,miRNA-Genes
hsa-mir-3183,SMG7,miRNA-Genes
hsa-mir-3183,KLHL21,miRNA-Genes
hsa-mir-3183,TMCC2,miRNA-Genes
hsa-mir-3183,OXSR1,miRNA-Genes
hsa-mir-3183,ATP9A,miRNA-Genes
hsa-mir-3183,ABI2,miRNA-Genes
hsa-mir-3183,PKDREJ,miRNA-Genes
hsa-mir-3183,VAV3,miRNA-Genes
hsa-mir-3183,SLC27A4,miRNA-Genes
hsa-mir-3183,C10orf10,miRNA-Genes
hsa-mir-3183,NUDT5,miRNA-Genes
hsa-mir-3183,PTGDR2,miRNA-Genes
hsa-mir-3183,SYNRG,miRNA-Genes
hsa-mir-3183,PPP6R1,miRNA-Genes
hsa-mir-3183,RALY,miRNA-Genes
hsa-mir-3183,CLUAP1,miRNA-Genes
hsa-mir-3183,SETD1B,miRNA-Genes
hsa-mir-3183,ERC1,miRNA-Genes
hsa-mir-3183,ACSBG1,miRNA-Genes
hsa-mir-3183,SEL1L3,miRNA-Genes
hsa-mir-3183,DPY19L1,miRNA-Genes
hsa-mir-3183,CRTC1,miRNA-Genes
hsa-mir-3183,QPRT,miRNA-Genes
hsa-mir-3183,ZNF281,miRNA-Genes
hsa-mir-3183,CDC42EP4,miRNA-Genes
hsa-mir-3183,CARHSP1,miRNA-Genes
hsa-mir-3183,BACE2,miRNA-Genes
hsa-mir-3183,GGA1,miRNA-Genes
hsa-mir-3183,FBXO9,miRNA-Genes
hsa-mir-3183,TIMM10,miRNA-Genes
hsa-mir-3183,TBL2,miRNA-Genes
hsa-mir-3183,ZNF330,miRNA-Genes
hsa-mir-3183,C11orf54,miRNA-Genes
hsa-mir-3183,EHD4,miRNA-Genes
hsa-mir-3183,CCDC174,miRNA-Genes
hsa-mir-3183,ANKMY1,miRNA-Genes
hsa-mir-3183,AMOTL2,miRNA-Genes
hsa-mir-3183,PEX5L,miRNA-Genes
hsa-mir-3183,TRAPPC2L,miRNA-Genes
hsa-mir-3183,EMCN,miRNA-Genes
hsa-mir-3183,PHAX,miRNA-Genes
hsa-mir-3183,PANK1,miRNA-Genes
hsa-mir-3183,A4GALT,miRNA-Genes
hsa-mir-3183,WNT4,miRNA-Genes
hsa-mir-3183,TMCO1,miRNA-Genes
hsa-mir-3183,CCDC93,miRNA-Genes
hsa-mir-3183,BNC2,miRNA-Genes
hsa-mir-3183,ZCCHC2,miRNA-Genes
hsa-mir-3183,CHCHD3,miRNA-Genes
hsa-mir-3183,SDHAF2,miRNA-Genes
hsa-mir-3183,LINS1,miRNA-Genes
hsa-mir-3183,VPS13D,miRNA-Genes
hsa-mir-3183,CAMK2N1,miRNA-Genes
hsa-mir-3183,ASIC4,miRNA-Genes
hsa-mir-3183,DHTKD1,miRNA-Genes
hsa-mir-3183,PLXNA3,miRNA-Genes
hsa-mir-3183,GALNT10,miRNA-Genes
hsa-mir-3183,MTFR1L,miRNA-Genes
hsa-mir-3183,ASAH2,miRNA-Genes
hsa-mir-3183,DPYSL5,miRNA-Genes
hsa-mir-3183,NAT14,miRNA-Genes
hsa-mir-3183,EPPIN,miRNA-Genes
hsa-mir-3183,ZNF286A,miRNA-Genes
hsa-mir-3183,SORCS2,miRNA-Genes
hsa-mir-3183,CRAMP1,miRNA-Genes
hsa-mir-3183,HIVEP3,miRNA-Genes
hsa-mir-3183,LHX5,miRNA-Genes
hsa-mir-3183,RAB17,miRNA-Genes
hsa-mir-3183,EXO5,miRNA-Genes
hsa-mir-3183,C8orf33,miRNA-Genes
hsa-mir-3183,GDAP1L1,miRNA-Genes
hsa-mir-3183,NDNF,miRNA-Genes
hsa-mir-3183,PANK3,miRNA-Genes
hsa-mir-3183,C12orf49,miRNA-Genes
hsa-mir-3183,OPA3,miRNA-Genes
hsa-mir-3183,NAA50,miRNA-Genes
hsa-mir-3183,ZSCAN16,miRNA-Genes
hsa-mir-3183,TMPRSS5,miRNA-Genes
hsa-mir-3183,SLCO5A1,miRNA-Genes
hsa-mir-3183,PITPNM3,miRNA-Genes
hsa-mir-3183,FCRL4,miRNA-Genes
hsa-mir-3183,FAM110A,miRNA-Genes
hsa-mir-3183,STK40,miRNA-Genes
hsa-mir-3183,MYPN,miRNA-Genes
hsa-mir-3183,AIFM2,miRNA-Genes
hsa-mir-3183,ZNF518B,miRNA-Genes
hsa-mir-3183,PKHD1L1,miRNA-Genes
hsa-mir-3183,MYOCD,miRNA-Genes
hsa-mir-3183,ABCC12,miRNA-Genes
hsa-mir-3183,PHF21B,miRNA-Genes
hsa-mir-3183,NACC1,miRNA-Genes
hsa-mir-3183,EFHC1,miRNA-Genes
hsa-mir-3183,XKR4,miRNA-Genes
hsa-mir-3183,PDZD8,miRNA-Genes
hsa-mir-3183,CPXM2,miRNA-Genes
hsa-mir-3183,TMEM45B,miRNA-Genes
hsa-mir-3183,FRMD6,miRNA-Genes
hsa-mir-3183,TMEM170A,miRNA-Genes
hsa-mir-3183,TYW3,miRNA-Genes
hsa-mir-3183,UHMK1,miRNA-Genes
hsa-mir-3183,AHSA2,miRNA-Genes
hsa-mir-3183,CMBL,miRNA-Genes
hsa-mir-3183,MTPN,miRNA-Genes
hsa-mir-3183,HNRNPA1L2,miRNA-Genes
hsa-mir-3183,CCBE1,miRNA-Genes
hsa-mir-3183,NFAM1,miRNA-Genes
hsa-mir-3183,TTLL11,miRNA-Genes
hsa-mir-3183,UBXN2A,miRNA-Genes
hsa-mir-3183,TXLNB,miRNA-Genes
hsa-mir-3183,TDRD6,miRNA-Genes
hsa-mir-3183,CALHM5,miRNA-Genes
hsa-mir-3183,B4GALNT3,miRNA-Genes
hsa-mir-3183,KANSL1,miRNA-Genes
hsa-mir-3183,C17orf105,miRNA-Genes
hsa-mir-3183,NLRP9,miRNA-Genes
hsa-mir-3183,BARHL2,miRNA-Genes
hsa-mir-3183,PLCXD3,miRNA-Genes
hsa-mir-3183,ZNF391,miRNA-Genes
hsa-mir-3183,MACC1,miRNA-Genes
hsa-mir-3183,C2orf48,miRNA-Genes
hsa-mir-3183,ZSWIM9,miRNA-Genes
hsa-mir-3183,CATSPER4,miRNA-Genes
hsa-mir-3183,SOGA3,miRNA-Genes
hsa-mir-3183,TMEM233,miRNA-Genes
hsa-mir-3183,SHISA6,miRNA-Genes
hsa-mir-3183,ZNF470,miRNA-Genes
hsa-mir-3183,ONECUT3,miRNA-Genes
hsa-mir-3183,PAIP2B,miRNA-Genes
hsa-mir-3183,DTHD1,miRNA-Genes
hsa-mir-3183,IGLON5,miRNA-Genes
hsa-mir-3183,TMEM151B,miRNA-Genes
hsa-mir-3183,DNAH10OS,miRNA-Genes
hsa-mir-3183,ASAH2B,miRNA-Genes
hsa-mir-3183,PCP4L1,miRNA-Genes
hsa-mir-3183,TMEM239,miRNA-Genes
hsa-mir-3183,TMEM178B,miRNA-Genes
hsa-mir-3183,EPPIN-WFDC6,miRNA-Genes
hsa-mir-3183,URGCP-MRPS24,miRNA-Genes
hsa-mir-3188,ABAT,miRNA-Genes
hsa-mir-3188,ACTC1,miRNA-Genes
hsa-mir-3188,ACTG1,miRNA-Genes
hsa-mir-3188,ADM,miRNA-Genes
hsa-mir-3188,ARHGDIA,miRNA-Genes
hsa-mir-3188,CAPN1,miRNA-Genes
hsa-mir-3188,CCNT1,miRNA-Genes
hsa-mir-3188,CKS1B,miRNA-Genes
hsa-mir-3188,CRY2,miRNA-Genes
hsa-mir-3188,CSNK2A1,miRNA-Genes
hsa-mir-3188,DFFA,miRNA-Genes
hsa-mir-3188,DVL3,miRNA-Genes
hsa-mir-3188,E2F2,miRNA-Genes
hsa-mir-3188,EGF,miRNA-Genes
hsa-mir-3188,MTOR,miRNA-Genes
hsa-mir-3188,GAGE1,miRNA-Genes
hsa-mir-3188,ICAM1,miRNA-Genes
hsa-mir-3188,LY6H,miRNA-Genes
hsa-mir-3188,NFIC,miRNA-Genes
hsa-mir-3188,QSOX1,miRNA-Genes
hsa-mir-3188,RFC2,miRNA-Genes
hsa-mir-3188,RPLP1,miRNA-Genes
hsa-mir-3188,RRAS,miRNA-Genes
hsa-mir-3188,SCD,miRNA-Genes
hsa-mir-3188,SMARCD1,miRNA-Genes
hsa-mir-3188,TMBIM6,miRNA-Genes
hsa-mir-3188,ZNF33A,miRNA-Genes
hsa-mir-3188,ALX1,miRNA-Genes
hsa-mir-3188,MTMR3,miRNA-Genes
hsa-mir-3188,CLDN12,miRNA-Genes
hsa-mir-3188,RPH3AL,miRNA-Genes
hsa-mir-3188,ESPL1,miRNA-Genes
hsa-mir-3188,KIAA0408,miRNA-Genes
hsa-mir-3188,HEXIM1,miRNA-Genes
hsa-mir-3188,SRCAP,miRNA-Genes
hsa-mir-3188,BAZ2A,miRNA-Genes
hsa-mir-3188,WDTC1,miRNA-Genes
hsa-mir-3188,DDN,miRNA-Genes
hsa-mir-3188,XPO6,miRNA-Genes
hsa-mir-3188,EXOSC2,miRNA-Genes
hsa-mir-3188,POFUT1,miRNA-Genes
hsa-mir-3188,ZNF451,miRNA-Genes
hsa-mir-3188,ARL5A,miRNA-Genes
hsa-mir-3188,SIGLEC9,miRNA-Genes
hsa-mir-3188,PYCARD,miRNA-Genes
hsa-mir-3188,TFCP2L1,miRNA-Genes
hsa-mir-3188,CD209,miRNA-Genes
hsa-mir-3188,PLCE1,miRNA-Genes
hsa-mir-3188,SNX9,miRNA-Genes
hsa-mir-3188,ESF1,miRNA-Genes
