,Source,Target,Regulation
4074,hsa-mir-4326,CTCFL,miRNA-Genes
4075,hsa-mir-4326,TMEM120B,miRNA-Genes
4076,hsa-mir-4326,CCBE1,miRNA-Genes
4077,hsa-mir-4326,C1orf210,miRNA-Genes
4078,hsa-mir-4326,BTNL9,miRNA-Genes
4079,hsa-mir-4326,AMOTL1,miRNA-Genes
4080,hsa-mir-4326,LONRF2,miRNA-Genes
4081,hsa-mir-4326,ZNF800,miRNA-Genes
4082,hsa-mir-4326,HSD11B1L,miRNA-Genes
4083,hsa-mir-4326,GJB7,miRNA-Genes
4084,hsa-mir-4326,SMKR1,miRNA-Genes
4085,hsa-mir-4326,NDUFC2-KCTD14,miRNA-Genes
4086,hsa-mir-3662,ACTA1,miRNA-Genes
4087,hsa-mir-3662,ADM,miRNA-Genes
4088,hsa-mir-3662,BIRC5,miRNA-Genes
4089,hsa-mir-3662,APP,miRNA-Genes
4090,hsa-mir-3662,ARF6,miRNA-Genes
4091,hsa-mir-3662,CALR,miRNA-Genes
4092,hsa-mir-3662,CDC25B,miRNA-Genes
4093,hsa-mir-3662,CHML,miRNA-Genes
4094,hsa-mir-3662,ATF6B,miRNA-Genes
4095,hsa-mir-3662,DCK,miRNA-Genes
4096,hsa-mir-3662,EFNB2,miRNA-Genes
4097,hsa-mir-3662,EPHB4,miRNA-Genes
4098,hsa-mir-3662,ETS2,miRNA-Genes
4099,hsa-mir-3662,ETV6,miRNA-Genes
4100,hsa-mir-3662,ACSL4,miRNA-Genes
4101,hsa-mir-3662,FGF5,miRNA-Genes
4102,hsa-mir-3662,FHL2,miRNA-Genes
4103,hsa-mir-3662,FXN,miRNA-Genes
4104,hsa-mir-3662,FUT4,miRNA-Genes
4105,hsa-mir-3662,G6PC,miRNA-Genes
4106,hsa-mir-3662,GLO1,miRNA-Genes
4107,hsa-mir-3662,HIF1A,miRNA-Genes
4108,hsa-mir-3662,UBE2K,miRNA-Genes
4109,hsa-mir-3662,HMGN1,miRNA-Genes
4110,hsa-mir-3662,HNRNPF,miRNA-Genes
4111,hsa-mir-3662,HNRNPU,miRNA-Genes
4112,hsa-mir-3662,HOXB3,miRNA-Genes
4113,hsa-mir-3662,IGF1R,miRNA-Genes
4114,hsa-mir-3662,IL5,miRNA-Genes
4115,hsa-mir-3662,EIF6,miRNA-Genes
4116,hsa-mir-3662,KPNA1,miRNA-Genes
4117,hsa-mir-3662,STMN1,miRNA-Genes
4118,hsa-mir-3662,MDM2,miRNA-Genes
4119,hsa-mir-3662,MDM4,miRNA-Genes
4120,hsa-mir-3662,MYO1B,miRNA-Genes
4121,hsa-mir-3662,MYBPC1,miRNA-Genes
4122,hsa-mir-3662,MYO5A,miRNA-Genes
4123,hsa-mir-3662,PPP1R12A,miRNA-Genes
4124,hsa-mir-3662,NARS,miRNA-Genes
4125,hsa-mir-3662,NFIA,miRNA-Genes
4126,hsa-mir-3662,NRAS,miRNA-Genes
4127,hsa-mir-3662,OPHN1,miRNA-Genes
4128,hsa-mir-3662,PAFAH1B2,miRNA-Genes
4129,hsa-mir-3662,PFN1,miRNA-Genes
4130,hsa-mir-3662,PITX3,miRNA-Genes
4131,hsa-mir-3662,PMAIP1,miRNA-Genes
4132,hsa-mir-3662,PNN,miRNA-Genes
4133,hsa-mir-3662,POLH,miRNA-Genes
4134,hsa-mir-3662,PPP1CC,miRNA-Genes
4135,hsa-mir-3662,MAPK6,miRNA-Genes
4136,hsa-mir-3662,MAPK8,miRNA-Genes
4137,hsa-mir-3662,PTMA,miRNA-Genes
4138,hsa-mir-3662,PTPN14,miRNA-Genes
4139,hsa-mir-3662,RAC3,miRNA-Genes
4140,hsa-mir-3662,RANBP1,miRNA-Genes
4141,hsa-mir-3662,RBL1,miRNA-Genes
4142,hsa-mir-3662,RFX3,miRNA-Genes
4143,hsa-mir-3662,RORA,miRNA-Genes
4144,hsa-mir-3662,CLIP1,miRNA-Genes
4145,hsa-mir-3662,SET,miRNA-Genes
4146,hsa-mir-3662,SGK1,miRNA-Genes
4147,hsa-mir-3662,SLC6A8,miRNA-Genes
4148,hsa-mir-3662,SOX4,miRNA-Genes
4149,hsa-mir-3662,SOX11,miRNA-Genes
4150,hsa-mir-3662,SSFA2,miRNA-Genes
4151,hsa-mir-3662,TACR3,miRNA-Genes
4152,hsa-mir-3662,TLR3,miRNA-Genes
4153,hsa-mir-3662,UGT8,miRNA-Genes
4154,hsa-mir-3662,VEGFA,miRNA-Genes
4155,hsa-mir-3662,VRK1,miRNA-Genes
4156,hsa-mir-3662,YWHAE,miRNA-Genes
4157,hsa-mir-3662,YWHAZ,miRNA-Genes
4158,hsa-mir-3662,FXR1,miRNA-Genes
4159,hsa-mir-3662,HMGA2,miRNA-Genes
4160,hsa-mir-3662,ALX1,miRNA-Genes
4161,hsa-mir-3662,GAN,miRNA-Genes
4162,hsa-mir-3662,SMC1A,miRNA-Genes
4163,hsa-mir-3662,FZD9,miRNA-Genes
4164,hsa-mir-3662,HIST1H4H,miRNA-Genes
4165,hsa-mir-3662,TAGLN2,miRNA-Genes
4166,hsa-mir-3662,DYRK2,miRNA-Genes
4167,hsa-mir-3662,ATRN,miRNA-Genes
4168,hsa-mir-3662,KHSRP,miRNA-Genes
4169,hsa-mir-3662,CDS2,miRNA-Genes
4170,hsa-mir-3662,SLC5A6,miRNA-Genes
4171,hsa-mir-3662,USP14,miRNA-Genes
4172,hsa-mir-3662,SRSF11,miRNA-Genes
4173,hsa-mir-3662,GOSR1,miRNA-Genes
4174,hsa-mir-3662,MTFR1,miRNA-Genes
4175,hsa-mir-3662,VGLL4,miRNA-Genes
4176,hsa-mir-3662,BZW1,miRNA-Genes
4177,hsa-mir-3662,MRPL19,miRNA-Genes
4178,hsa-mir-3662,TSC22D2,miRNA-Genes
4179,hsa-mir-3662,SPATA2,miRNA-Genes
4180,hsa-mir-3662,CEP170,miRNA-Genes
4181,hsa-mir-3662,G3BP2,miRNA-Genes
4182,hsa-mir-3662,HS3ST1,miRNA-Genes
4183,hsa-mir-3662,SLC23A1,miRNA-Genes
4184,hsa-mir-3662,HNRNPDL,miRNA-Genes
4185,hsa-mir-3662,TSPAN1,miRNA-Genes
4186,hsa-mir-3662,PSME3,miRNA-Genes
4187,hsa-mir-3662,LILRB2,miRNA-Genes
4188,hsa-mir-3662,MARCHF6,miRNA-Genes
4189,hsa-mir-3662,MRVI1,miRNA-Genes
4190,hsa-mir-3662,UBE2E3,miRNA-Genes
4191,hsa-mir-3662,EIF3M,miRNA-Genes
4192,hsa-mir-3662,SEMA4D,miRNA-Genes
4193,hsa-mir-3662,CELF1,miRNA-Genes
4194,hsa-mir-3662,CTCF,miRNA-Genes
4195,hsa-mir-3662,NUP50,miRNA-Genes
4196,hsa-mir-3662,ARPP19,miRNA-Genes
4197,hsa-mir-3662,NCKAP1,miRNA-Genes
4198,hsa-mir-3662,ZNF460,miRNA-Genes
4199,hsa-mir-3662,FRS2,miRNA-Genes
4200,hsa-mir-3662,LILRB1,miRNA-Genes
4201,hsa-mir-3662,BLCAP,miRNA-Genes
4202,hsa-mir-3662,RNPS1,miRNA-Genes
4203,hsa-mir-3662,AP3M2,miRNA-Genes
4204,hsa-mir-3662,NUDT21,miRNA-Genes
4205,hsa-mir-3662,ZWINT,miRNA-Genes
4206,hsa-mir-3662,RRAS2,miRNA-Genes
4207,hsa-mir-3662,RNF44,miRNA-Genes
4208,hsa-mir-3662,AAK1,miRNA-Genes
4209,hsa-mir-3662,FOXJ3,miRNA-Genes
4210,hsa-mir-3662,BTBD3,miRNA-Genes
4211,hsa-mir-3662,GOLGA8A,miRNA-Genes
4212,hsa-mir-3662,TMCC1,miRNA-Genes
4213,hsa-mir-3662,SLC9A8,miRNA-Genes
4214,hsa-mir-3662,DPY19L1,miRNA-Genes
4215,hsa-mir-3662,SYNM,miRNA-Genes
4216,hsa-mir-3662,SRGAP2,miRNA-Genes
4217,hsa-mir-3662,NUDCD3,miRNA-Genes
4218,hsa-mir-3662,MOB4,miRNA-Genes
4219,hsa-mir-3662,NOL11,miRNA-Genes
4220,hsa-mir-3662,CLIC4,miRNA-Genes
4221,hsa-mir-3662,PNISR,miRNA-Genes
4222,hsa-mir-3662,EPC2,miRNA-Genes
4223,hsa-mir-3662,RNF11,miRNA-Genes
4224,hsa-mir-3662,NPTN,miRNA-Genes
4225,hsa-mir-3662,SALL3,miRNA-Genes
4226,hsa-mir-3662,MMADHC,miRNA-Genes
4227,hsa-mir-3662,PDCD4,miRNA-Genes
4228,hsa-mir-3662,SULT1B1,miRNA-Genes
4229,hsa-mir-3662,MOCS3,miRNA-Genes
4230,hsa-mir-3662,TNRC6A,miRNA-Genes
4231,hsa-mir-3662,RACGAP1,miRNA-Genes
4232,hsa-mir-3662,PRICKLE4,miRNA-Genes
4233,hsa-mir-3662,PSAT1,miRNA-Genes
4234,hsa-mir-3662,CD209,miRNA-Genes
4235,hsa-mir-3662,MINK1,miRNA-Genes
4236,hsa-mir-3662,DEF6,miRNA-Genes
4237,hsa-mir-3662,TMED7,miRNA-Genes
4238,hsa-mir-3662,GLRX2,miRNA-Genes
4239,hsa-mir-3662,ABHD17B,miRNA-Genes
4240,hsa-mir-3662,RDH11,miRNA-Genes
4241,hsa-mir-3662,RLIM,miRNA-Genes
4242,hsa-mir-3662,CPA4,miRNA-Genes
4243,hsa-mir-3662,RSRC1,miRNA-Genes
4244,hsa-mir-3662,KLF13,miRNA-Genes
4245,hsa-mir-3662,CHMP3,miRNA-Genes
4246,hsa-mir-3662,PANK1,miRNA-Genes
4247,hsa-mir-3662,CCSER2,miRNA-Genes
4248,hsa-mir-3662,EPB41L4B,miRNA-Genes
4249,hsa-mir-3662,LZTFL1,miRNA-Genes
4250,hsa-mir-3662,OTUD4,miRNA-Genes
4251,hsa-mir-3662,RNF111,miRNA-Genes
4252,hsa-mir-3662,ALKBH4,miRNA-Genes
4253,hsa-mir-3662,GDAP2,miRNA-Genes
4254,hsa-mir-3662,RBM28,miRNA-Genes
4255,hsa-mir-3662,KLHL11,miRNA-Genes
4256,hsa-mir-3662,PACS1,miRNA-Genes
4257,hsa-mir-3662,ARHGAP15,miRNA-Genes
4258,hsa-mir-3662,EIF5A2,miRNA-Genes
4259,hsa-mir-3662,C8orf4,miRNA-Genes
4260,hsa-mir-3662,FEM1C,miRNA-Genes
4261,hsa-mir-3662,MFF,miRNA-Genes
4262,hsa-mir-3662,ENTPD7,miRNA-Genes
4263,hsa-mir-3662,ZNF319,miRNA-Genes
4264,hsa-mir-3662,CENPK,miRNA-Genes
4265,hsa-mir-3662,MOAP1,miRNA-Genes
4266,hsa-mir-3662,LMBR1,miRNA-Genes
4267,hsa-mir-3662,ZMAT3,miRNA-Genes
4268,hsa-mir-3662,IPPK,miRNA-Genes
4269,hsa-mir-3662,EFCAB6,miRNA-Genes
4270,hsa-mir-3662,SPAG16,miRNA-Genes
4271,hsa-mir-3662,RNF219,miRNA-Genes
4272,hsa-mir-3662,SH3TC2,miRNA-Genes
4273,hsa-mir-3662,AKIRIN1,miRNA-Genes
4274,hsa-mir-3662,SETD6,miRNA-Genes
4275,hsa-mir-3662,SEMA6D,miRNA-Genes
4276,hsa-mir-3662,ZNF556,miRNA-Genes
4277,hsa-mir-3662,ZNF606,miRNA-Genes
4278,hsa-mir-3662,SLC35G2,miRNA-Genes
4279,hsa-mir-3662,NETO2,miRNA-Genes
4280,hsa-mir-3662,NUDT12,miRNA-Genes
4281,hsa-mir-3662,SPNS1,miRNA-Genes
4282,hsa-mir-3662,BRMS1L,miRNA-Genes
4283,hsa-mir-3662,MSANTD4,miRNA-Genes
4284,hsa-mir-3662,LMNB2,miRNA-Genes
4285,hsa-mir-3662,NFATC2IP,miRNA-Genes
4286,hsa-mir-3662,PPP1R15B,miRNA-Genes
4287,hsa-mir-3662,ZNF566,miRNA-Genes
4288,hsa-mir-3662,UBASH3B,miRNA-Genes
4289,hsa-mir-3662,USP45,miRNA-Genes
4290,hsa-mir-3662,HIST1H2AH,miRNA-Genes
4291,hsa-mir-3662,PPIL4,miRNA-Genes
4292,hsa-mir-3662,ZIC5,miRNA-Genes
4293,hsa-mir-3662,KBTBD6,miRNA-Genes
4294,hsa-mir-3662,ASB16,miRNA-Genes
4295,hsa-mir-3662,MYOCD,miRNA-Genes
4296,hsa-mir-3662,CYP2U1,miRNA-Genes
4297,hsa-mir-3662,SMIM19,miRNA-Genes
4298,hsa-mir-3662,ARL11,miRNA-Genes
4299,hsa-mir-3662,MED12L,miRNA-Genes
4300,hsa-mir-3662,ARL8A,miRNA-Genes
4301,hsa-mir-3662,BBS5,miRNA-Genes
4302,hsa-mir-3662,SGPP2,miRNA-Genes
4303,hsa-mir-3662,UBXN2B,miRNA-Genes
4304,hsa-mir-3662,NACC2,miRNA-Genes
4305,hsa-mir-3662,ZNF578,miRNA-Genes
4306,hsa-mir-3662,ZNF548,miRNA-Genes
4307,hsa-mir-3662,PDIK1L,miRNA-Genes
4308,hsa-mir-3662,SRARP,miRNA-Genes
4309,hsa-mir-3662,MARVELD2,miRNA-Genes
4310,hsa-mir-3662,CNKSR3,miRNA-Genes
4311,hsa-mir-3662,ESCO2,miRNA-Genes
4312,hsa-mir-3662,TOGARAM2,miRNA-Genes
4313,hsa-mir-3662,PARP15,miRNA-Genes
4314,hsa-mir-3662,ZNF800,miRNA-Genes
4315,hsa-mir-3662,SSBP4,miRNA-Genes
4316,hsa-mir-3662,ADAMTS18,miRNA-Genes
4317,hsa-mir-3662,NBPF11,miRNA-Genes
4318,hsa-mir-3662,JMJD1C,miRNA-Genes
4319,hsa-mir-3662,ATXN7L1,miRNA-Genes
4320,hsa-mir-3662,ZDHHC20,miRNA-Genes
4321,hsa-mir-3662,TMEM196,miRNA-Genes
4322,hsa-mir-3662,GPR137C,miRNA-Genes
4323,hsa-mir-3662,C17orf58,miRNA-Genes
4324,hsa-mir-3662,FAM102B,miRNA-Genes
4325,hsa-mir-3662,ZNF181,miRNA-Genes
4326,hsa-mir-3662,SPOPL,miRNA-Genes
4327,hsa-mir-3662,ZNF680,miRNA-Genes
4328,hsa-mir-3662,SOGA3,miRNA-Genes
4329,hsa-mir-3662,XKR9,miRNA-Genes
4330,hsa-mir-3662,RBM12B,miRNA-Genes
4331,hsa-mir-3662,SNX19,miRNA-Genes
4332,hsa-mir-3662,PRR26,miRNA-Genes
4333,hsa-mir-3662,TRIM72,miRNA-Genes
4334,hsa-mir-3662,GPX8,miRNA-Genes
4335,hsa-mir-3662,WEE2,miRNA-Genes
4336,hsa-mir-3662,SHISA9,miRNA-Genes
4337,hsa-mir-3662,RNF103-CHMP3,miRNA-Genes
4338,hsa-mir-3662,HSPE1-MOB4,miRNA-Genes
4339,hsa-mir-3923,EREG,miRNA-Genes
4340,hsa-mir-3923,RBPJ,miRNA-Genes
4341,hsa-mir-3923,DNAJB9,miRNA-Genes
4342,hsa-mir-3923,PLEK,miRNA-Genes
4343,hsa-mir-3923,PURA,miRNA-Genes
4344,hsa-mir-3923,ZNF273,miRNA-Genes
4345,hsa-mir-3923,ZNF460,miRNA-Genes
4346,hsa-mir-3923,RAB10,miRNA-Genes
4347,hsa-mir-3923,PHLPP2,miRNA-Genes
4348,hsa-mir-3923,AVL9,miRNA-Genes
4349,hsa-mir-3923,MCF2L2,miRNA-Genes
4350,hsa-mir-3923,RBFOX2,miRNA-Genes
4351,hsa-mir-3923,WDR91,miRNA-Genes
4352,hsa-mir-3923,BICRA,miRNA-Genes
4353,hsa-mir-3923,CRNKL1,miRNA-Genes
4354,hsa-mir-3923,TRIM33,miRNA-Genes
4355,hsa-mir-3923,RBM22,miRNA-Genes
4356,hsa-mir-3923,LCOR,miRNA-Genes
4357,hsa-mir-3923,BTF3L4,miRNA-Genes
4358,hsa-mir-3923,MARCHF9,miRNA-Genes
4359,hsa-mir-3923,RNF19B,miRNA-Genes
4360,hsa-mir-3923,NPNT,miRNA-Genes
4361,hsa-mir-3923,RSPO1,miRNA-Genes
4362,hsa-mir-3923,ZBTB41,miRNA-Genes
4363,hsa-mir-548y,ACTN4,miRNA-Genes
4364,hsa-mir-548y,XIAP,miRNA-Genes
4365,hsa-mir-548y,AQP3,miRNA-Genes
4366,hsa-mir-548y,ATP5G3,miRNA-Genes
4367,hsa-mir-548y,BACH1,miRNA-Genes
4368,hsa-mir-548y,BMI1,miRNA-Genes
4369,hsa-mir-548y,CAPZA1,miRNA-Genes
4370,hsa-mir-548y,CCNB1,miRNA-Genes
4371,hsa-mir-548y,CD47,miRNA-Genes
4372,hsa-mir-548y,CDK4,miRNA-Genes
4373,hsa-mir-548y,CSE1L,miRNA-Genes
4374,hsa-mir-548y,DDB1,miRNA-Genes
4375,hsa-mir-548y,DR1,miRNA-Genes
4376,hsa-mir-548y,EFNA5,miRNA-Genes
4377,hsa-mir-548y,CELSR3,miRNA-Genes
4378,hsa-mir-548y,ERH,miRNA-Genes
4379,hsa-mir-548y,GPC4,miRNA-Genes
4380,hsa-mir-548y,XRCC6,miRNA-Genes
4381,hsa-mir-548y,GPR27,miRNA-Genes
4382,hsa-mir-548y,GRM5,miRNA-Genes
4383,hsa-mir-548y,HIST1H2BD,miRNA-Genes
4384,hsa-mir-548y,HMGN2,miRNA-Genes
4385,hsa-mir-548y,HOXA13,miRNA-Genes
4386,hsa-mir-548y,HPRT1,miRNA-Genes
4387,hsa-mir-548y,HSP90AA1,miRNA-Genes
4388,hsa-mir-548y,FOXN2,miRNA-Genes
4389,hsa-mir-548y,IL6ST,miRNA-Genes
4390,hsa-mir-548y,INHBA,miRNA-Genes
4391,hsa-mir-548y,ITGB8,miRNA-Genes
4392,hsa-mir-548y,KLRC3,miRNA-Genes
4393,hsa-mir-548y,KPNA1,miRNA-Genes
4394,hsa-mir-548y,LIPA,miRNA-Genes
4395,hsa-mir-548y,SMAD5,miRNA-Genes
4396,hsa-mir-548y,MCC,miRNA-Genes
4397,hsa-mir-548y,MKI67,miRNA-Genes
4398,hsa-mir-548y,MKLN1,miRNA-Genes
4399,hsa-mir-548y,MTHFD1,miRNA-Genes
4400,hsa-mir-548y,TRIM37,miRNA-Genes
4401,hsa-mir-548y,NHS,miRNA-Genes
4402,hsa-mir-548y,PAFAH1B2,miRNA-Genes
4403,hsa-mir-548y,PEX7,miRNA-Genes
4404,hsa-mir-548y,PKD1,miRNA-Genes
4405,hsa-mir-548y,PLAGL2,miRNA-Genes
4406,hsa-mir-548y,PRKG2,miRNA-Genes
4407,hsa-mir-548y,MAP2K1,miRNA-Genes
4408,hsa-mir-548y,PTBP1,miRNA-Genes
4409,hsa-mir-548y,PTPN1,miRNA-Genes
4410,hsa-mir-548y,KDM5A,miRNA-Genes
4411,hsa-mir-548y,RBMS2,miRNA-Genes
4412,hsa-mir-548y,CLIP1,miRNA-Genes
4413,hsa-mir-548y,MAP2K4,miRNA-Genes
4414,hsa-mir-548y,TRA2B,miRNA-Genes
4415,hsa-mir-548y,SH3BGRL,miRNA-Genes
4416,hsa-mir-548y,SLC5A3,miRNA-Genes
4417,hsa-mir-548y,UBE2D1,miRNA-Genes
4418,hsa-mir-548y,UBE2D2,miRNA-Genes
4419,hsa-mir-548y,UBE2H,miRNA-Genes
4420,hsa-mir-548y,VDAC2,miRNA-Genes
4421,hsa-mir-548y,VLDLR,miRNA-Genes
4422,hsa-mir-548y,YWHAE,miRNA-Genes
4423,hsa-mir-548y,ZNF711,miRNA-Genes
4424,hsa-mir-548y,ZNF154,miRNA-Genes
4425,hsa-mir-548y,ZNF207,miRNA-Genes
4426,hsa-mir-548y,PTP4A1,miRNA-Genes
4427,hsa-mir-548y,SEM1,miRNA-Genes
4428,hsa-mir-548y,KHSRP,miRNA-Genes
4429,hsa-mir-548y,KLF7,miRNA-Genes
4430,hsa-mir-548y,CDKL2,miRNA-Genes
4431,hsa-mir-548y,MPZL1,miRNA-Genes
4432,hsa-mir-548y,CLDN12,miRNA-Genes
4433,hsa-mir-548y,MTMR6,miRNA-Genes
4434,hsa-mir-548y,TIAF1,miRNA-Genes
4435,hsa-mir-548y,THRAP3,miRNA-Genes
4436,hsa-mir-548y,FRY,miRNA-Genes
4437,hsa-mir-548y,G3BP1,miRNA-Genes
4438,hsa-mir-548y,ZMPSTE24,miRNA-Genes
4439,hsa-mir-548y,NPM3,miRNA-Genes
4440,hsa-mir-548y,YAP1,miRNA-Genes
4441,hsa-mir-548y,FAM3C,miRNA-Genes
4442,hsa-mir-548y,SYNCRIP,miRNA-Genes
4443,hsa-mir-548y,ANP32B,miRNA-Genes
4444,hsa-mir-548y,CLDN16,miRNA-Genes
4445,hsa-mir-548y,MTHFD2,miRNA-Genes
4446,hsa-mir-548y,EBNA1BP2,miRNA-Genes
4447,hsa-mir-548y,RAB32,miRNA-Genes
4448,hsa-mir-548y,KIF2C,miRNA-Genes
4449,hsa-mir-548y,KIF3A,miRNA-Genes
4450,hsa-mir-548y,ZWINT,miRNA-Genes
4451,hsa-mir-548y,WBP4,miRNA-Genes
4452,hsa-mir-548y,CHEK2,miRNA-Genes
4453,hsa-mir-548y,AKAP11,miRNA-Genes
4454,hsa-mir-548y,PHB2,miRNA-Genes
4455,hsa-mir-548y,CBX3,miRNA-Genes
4456,hsa-mir-548y,SMG1,miRNA-Genes
4457,hsa-mir-548y,PEG10,miRNA-Genes
4458,hsa-mir-548y,ZBTB43,miRNA-Genes
4459,hsa-mir-548y,ESYT1,miRNA-Genes
4460,hsa-mir-548y,RYBP,miRNA-Genes
4461,hsa-mir-548y,PANX1,miRNA-Genes
4462,hsa-mir-548y,NECTIN3,miRNA-Genes
4463,hsa-mir-548y,ZBTB20,miRNA-Genes
4464,hsa-mir-548y,AGO2,miRNA-Genes
4465,hsa-mir-548y,PRELID1,miRNA-Genes
4466,hsa-mir-548y,ANGPTL3,miRNA-Genes
4467,hsa-mir-548y,SLC43A3,miRNA-Genes
4468,hsa-mir-548y,MDFIC,miRNA-Genes
4469,hsa-mir-548y,ABHD5,miRNA-Genes
4470,hsa-mir-548y,RDH11,miRNA-Genes
4471,hsa-mir-548y,FAM53C,miRNA-Genes
4472,hsa-mir-548y,CRNKL1,miRNA-Genes
4473,hsa-mir-548y,GDE1,miRNA-Genes
4474,hsa-mir-548y,RAB8B,miRNA-Genes
4475,hsa-mir-548y,SIX4,miRNA-Genes
4476,hsa-mir-548y,TM6SF1,miRNA-Genes
4477,hsa-mir-548y,USP53,miRNA-Genes
4478,hsa-mir-548y,DDIT4,miRNA-Genes
4479,hsa-mir-548y,TBC1D13,miRNA-Genes
4480,hsa-mir-548y,RSBN1,miRNA-Genes
4481,hsa-mir-548y,GTPBP2,miRNA-Genes
4482,hsa-mir-548y,LEPROT,miRNA-Genes
4483,hsa-mir-548y,ZNF562,miRNA-Genes
4484,hsa-mir-548y,KLHL28,miRNA-Genes
4485,hsa-mir-548y,SDAD1,miRNA-Genes
4486,hsa-mir-548y,KLHL11,miRNA-Genes
4487,hsa-mir-548y,BRIX1,miRNA-Genes
4488,hsa-mir-548y,GIMAP4,miRNA-Genes
4489,hsa-mir-548y,YOD1,miRNA-Genes
4490,hsa-mir-548y,ETNK1,miRNA-Genes
4491,hsa-mir-548y,SVOP,miRNA-Genes
4492,hsa-mir-548y,ZNF395,miRNA-Genes
4493,hsa-mir-548y,RCC2,miRNA-Genes
4494,hsa-mir-548y,TM9SF3,miRNA-Genes
4495,hsa-mir-548y,FEM1C,miRNA-Genes
4496,hsa-mir-548y,LYRM2,miRNA-Genes
4497,hsa-mir-548y,CYP20A1,miRNA-Genes
4498,hsa-mir-548y,SPC25,miRNA-Genes
4499,hsa-mir-548y,FAM135A,miRNA-Genes
4500,hsa-mir-548y,KIAA1586,miRNA-Genes
4501,hsa-mir-548y,PTBP2,miRNA-Genes
4502,hsa-mir-548y,ENPP5,miRNA-Genes
4503,hsa-mir-548y,SPCS3,miRNA-Genes
4504,hsa-mir-548y,ANKEF1,miRNA-Genes
4505,hsa-mir-548y,IKZF5,miRNA-Genes
4506,hsa-mir-548y,MRPS5,miRNA-Genes
4507,hsa-mir-548y,TNIP2,miRNA-Genes
4508,hsa-mir-548y,HMBOX1,miRNA-Genes
4509,hsa-mir-548y,BBS10,miRNA-Genes
4510,hsa-mir-548y,ALG9,miRNA-Genes
4511,hsa-mir-548y,METTL8,miRNA-Genes
4512,hsa-mir-548y,SETD7,miRNA-Genes
4513,hsa-mir-548y,RBM4B,miRNA-Genes
4514,hsa-mir-548y,KATNAL1,miRNA-Genes
4515,hsa-mir-548y,POLR1B,miRNA-Genes
4516,hsa-mir-548y,PCGF5,miRNA-Genes
4517,hsa-mir-548y,MSANTD4,miRNA-Genes
4518,hsa-mir-548y,ZBTB37,miRNA-Genes
4519,hsa-mir-548y,MFSD9,miRNA-Genes
4520,hsa-mir-548y,SPPL2A,miRNA-Genes
4521,hsa-mir-548y,TMEM241,miRNA-Genes
4522,hsa-mir-548y,PCMTD1,miRNA-Genes
4523,hsa-mir-548y,UHMK1,miRNA-Genes
4524,hsa-mir-548y,TPRA1,miRNA-Genes
4525,hsa-mir-548y,PRRC1,miRNA-Genes
4526,hsa-mir-548y,GRPEL2,miRNA-Genes
4527,hsa-mir-548y,NACC2,miRNA-Genes
4528,hsa-mir-548y,PTCHD1,miRNA-Genes
4529,hsa-mir-548y,NEK7,miRNA-Genes
4530,hsa-mir-548y,CTCFL,miRNA-Genes
4531,hsa-mir-548y,SAMD8,miRNA-Genes
4532,hsa-mir-548y,SIK1,miRNA-Genes
4533,hsa-mir-548y,CCDC80,miRNA-Genes
4534,hsa-mir-548y,CEP120,miRNA-Genes
4535,hsa-mir-548y,TMEM30B,miRNA-Genes
4536,hsa-mir-548y,SDE2,miRNA-Genes
4537,hsa-mir-548y,PARP15,miRNA-Genes
4538,hsa-mir-548y,PPP1R18,miRNA-Genes
4539,hsa-mir-548y,ARL13B,miRNA-Genes
4540,hsa-mir-548y,PDE12,miRNA-Genes
4541,hsa-mir-548y,LRRC55,miRNA-Genes
4542,hsa-mir-548y,PRPS1L1,miRNA-Genes
4543,hsa-mir-548y,FOXK1,miRNA-Genes
4544,hsa-mir-548y,ZNRF2,miRNA-Genes
4545,hsa-mir-548y,IPMK,miRNA-Genes
4546,hsa-mir-548y,ZBTB38,miRNA-Genes
4547,hsa-mir-548y,SPRYD4,miRNA-Genes
4548,hsa-mir-548y,RGPD4,miRNA-Genes
4549,hsa-mir-548y,RPL7L1,miRNA-Genes
4550,hsa-mir-548y,ZDHHC21,miRNA-Genes
4551,hsa-mir-548y,ACSM2B,miRNA-Genes
4552,hsa-mir-548y,PLET1,miRNA-Genes
4553,hsa-mir-548y,SLC9A4,miRNA-Genes
4554,hsa-mir-548y,XKR9,miRNA-Genes
4555,hsa-mir-548y,GTF2H5,miRNA-Genes
4556,hsa-mir-548y,TMEM41B,miRNA-Genes
4557,hsa-mir-548y,PLEKHG7,miRNA-Genes
4558,hsa-mir-548y,ZNF724,miRNA-Genes
4559,hsa-mir-548y,SMIM15,miRNA-Genes
4560,hsa-mir-548y,SHISA9,miRNA-Genes
4561,hsa-mir-548y,COMMD3-BMI1,miRNA-Genes
4562,hsa-mir-1269b,ACACA,miRNA-Genes
4563,hsa-mir-1269b,CMKLR1,miRNA-Genes
4564,hsa-mir-1269b,E2F6,miRNA-Genes
4565,hsa-mir-1269b,EN2,miRNA-Genes
4566,hsa-mir-1269b,KCNMB1,miRNA-Genes
4567,hsa-mir-1269b,MGAT5,miRNA-Genes
4568,hsa-mir-1269b,OPHN1,miRNA-Genes
4569,hsa-mir-1269b,P2RY6,miRNA-Genes
4570,hsa-mir-1269b,PLAGL2,miRNA-Genes
4571,hsa-mir-1269b,SCD,miRNA-Genes
4572,hsa-mir-1269b,OR6A2,miRNA-Genes
