Source,Target,Regulation
hsa-mir-429,OSTF1,miRNA-Genes
hsa-mir-429,PABPC1,miRNA-Genes
hsa-mir-429,SESN1,miRNA-Genes
hsa-mir-429,KLHL20,miRNA-Genes
hsa-mir-429,OSTM1,miRNA-Genes
hsa-mir-429,TBK1,miRNA-Genes
hsa-mir-429,CLEC2D,miRNA-Genes
hsa-mir-429,ABT1,miRNA-Genes
hsa-mir-429,NRBP1,miRNA-Genes
hsa-mir-429,NGRN,miRNA-Genes
hsa-mir-429,CRLF3,miRNA-Genes
hsa-mir-429,WNT16,miRNA-Genes
hsa-mir-429,CAB39,miRNA-Genes
hsa-mir-429,C21orf91,miRNA-Genes
hsa-mir-429,ERRFI1,miRNA-Genes
hsa-mir-429,RIN2,miRNA-Genes
hsa-mir-429,DDIT4,miRNA-Genes
hsa-mir-429,UHRF1BP1,miRNA-Genes
hsa-mir-429,INO80D,miRNA-Genes
hsa-mir-429,TMEM70,miRNA-Genes
hsa-mir-429,CDCA4,miRNA-Genes
hsa-mir-429,VAC14,miRNA-Genes
hsa-mir-429,N4BP2,miRNA-Genes
hsa-mir-429,MBD5,miRNA-Genes
hsa-mir-429,ERBIN,miRNA-Genes
hsa-mir-429,BBX,miRNA-Genes
hsa-mir-429,PPM1H,miRNA-Genes
hsa-mir-429,NLGN4X,miRNA-Genes
hsa-mir-429,NUFIP2,miRNA-Genes
hsa-mir-429,KLHL42,miRNA-Genes
hsa-mir-429,TXNDC16,miRNA-Genes
hsa-mir-429,RAP2C,miRNA-Genes
hsa-mir-429,C6orf47,miRNA-Genes
hsa-mir-429,CACNG8,miRNA-Genes
hsa-mir-429,ELMO2,miRNA-Genes
hsa-mir-429,KIF13A,miRNA-Genes
hsa-mir-429,ZMAT3,miRNA-Genes
hsa-mir-429,PRRG4,miRNA-Genes
hsa-mir-429,TAF1D,miRNA-Genes
hsa-mir-429,ZFHX4,miRNA-Genes
hsa-mir-429,SHCBP1,miRNA-Genes
hsa-mir-429,ERMP1,miRNA-Genes
hsa-mir-429,CLPB,miRNA-Genes
hsa-mir-429,TRIM56,miRNA-Genes
hsa-mir-429,TCF7L1,miRNA-Genes
hsa-mir-429,PARD6B,miRNA-Genes
hsa-mir-429,UNC119B,miRNA-Genes
hsa-mir-429,MTDH,miRNA-Genes
hsa-mir-429,TJAP1,miRNA-Genes
hsa-mir-429,TP53INP1,miRNA-Genes
hsa-mir-429,DCBLD2,miRNA-Genes
hsa-mir-429,FAM216B,miRNA-Genes
hsa-mir-429,DENND5B,miRNA-Genes
hsa-mir-429,PPP1R18,miRNA-Genes
hsa-mir-429,TUBB,miRNA-Genes
hsa-mir-429,ZNF621,miRNA-Genes
hsa-mir-429,TMEM119,miRNA-Genes
hsa-mir-429,MALAT1,miRNA-Genes
hsa-mir-429,GPX8,miRNA-Genes
hsa-mir-429,ANKRD33B,miRNA-Genes
hsa-mir-451a,ADAM10,miRNA-Genes
hsa-mir-451a,AKT1,miRNA-Genes
hsa-mir-451a,BCL2,miRNA-Genes
hsa-mir-451a,CDKN2D,miRNA-Genes
hsa-mir-451a,FRZB,miRNA-Genes
hsa-mir-451a,IKBKB,miRNA-Genes
hsa-mir-451a,IL6,miRNA-Genes
hsa-mir-451a,IL6R,miRNA-Genes
hsa-mir-451a,MAP3K1,miRNA-Genes
hsa-mir-451a,MIF,miRNA-Genes
hsa-mir-451a,MMP2,miRNA-Genes
hsa-mir-451a,MMP9,miRNA-Genes
hsa-mir-451a,MYC,miRNA-Genes
hsa-mir-451a,ROR2,miRNA-Genes
hsa-mir-451a,OXTR,miRNA-Genes
hsa-mir-451a,ABCB1,miRNA-Genes
hsa-mir-451a,PKD1,miRNA-Genes
hsa-mir-451a,MAPK1,miRNA-Genes
hsa-mir-451a,RAB5A,miRNA-Genes
hsa-mir-451a,TSC1,miRNA-Genes
hsa-mir-451a,UBE2H,miRNA-Genes
hsa-mir-451a,CPNE3,miRNA-Genes
hsa-mir-451a,ARPP19,miRNA-Genes
hsa-mir-451a,CUX2,miRNA-Genes
hsa-mir-451a,SZRD1,miRNA-Genes
hsa-mir-451a,TMED7,miRNA-Genes
hsa-mir-451a,RAB14,miRNA-Genes
hsa-mir-451a,CAB39,miRNA-Genes
hsa-mir-451a,ZDHHC14,miRNA-Genes
hsa-mir-451a,OSR1,miRNA-Genes
hsa-mir-451a,DCBLD2,miRNA-Genes
hsa-mir-577,ACVR2B,miRNA-Genes
hsa-mir-577,PARP1,miRNA-Genes
hsa-mir-577,RHOA,miRNA-Genes
hsa-mir-577,CAMLG,miRNA-Genes
hsa-mir-577,CNN3,miRNA-Genes
hsa-mir-577,CTGF,miRNA-Genes
hsa-mir-577,E2F3,miRNA-Genes
hsa-mir-577,ELF3,miRNA-Genes
hsa-mir-577,EPHA7,miRNA-Genes
hsa-mir-577,ETFDH,miRNA-Genes
hsa-mir-577,FDX1,miRNA-Genes
hsa-mir-577,FGF2,miRNA-Genes
hsa-mir-577,FKBP1A,miRNA-Genes
hsa-mir-577,G6PC,miRNA-Genes
hsa-mir-577,GALNT1,miRNA-Genes
hsa-mir-577,GPR21,miRNA-Genes
hsa-mir-577,HNRNPA1,miRNA-Genes
hsa-mir-577,HNRNPU,miRNA-Genes
hsa-mir-577,HOXA3,miRNA-Genes
hsa-mir-577,HPRT1,miRNA-Genes
hsa-mir-577,HSPB2,miRNA-Genes
hsa-mir-577,IGF1R,miRNA-Genes
hsa-mir-577,IGSF1,miRNA-Genes
hsa-mir-577,LDHA,miRNA-Genes
hsa-mir-577,DNAJB9,miRNA-Genes
hsa-mir-577,MTAP,miRNA-Genes
hsa-mir-577,NDUFS3,miRNA-Genes
hsa-mir-577,PLAGL2,miRNA-Genes
hsa-mir-577,PLS1,miRNA-Genes
hsa-mir-577,PMAIP1,miRNA-Genes
hsa-mir-577,MAPK6,miRNA-Genes
hsa-mir-577,TWF1,miRNA-Genes
hsa-mir-577,RAN,miRNA-Genes
hsa-mir-577,SDC2,miRNA-Genes
hsa-mir-577,SNRPB,miRNA-Genes
hsa-mir-577,SOD2,miRNA-Genes
hsa-mir-577,TAL1,miRNA-Genes
hsa-mir-577,SEC62,miRNA-Genes
hsa-mir-577,TSNAX,miRNA-Genes
hsa-mir-577,TUBG1,miRNA-Genes
hsa-mir-577,UBE2D3,miRNA-Genes
hsa-mir-577,VEGFC,miRNA-Genes
hsa-mir-577,WEE1,miRNA-Genes
hsa-mir-577,SF1,miRNA-Genes
hsa-mir-577,EVI5,miRNA-Genes
hsa-mir-577,SEMA7A,miRNA-Genes
hsa-mir-577,PSMG1,miRNA-Genes
hsa-mir-577,SLC5A6,miRNA-Genes
hsa-mir-577,CCNE2,miRNA-Genes
hsa-mir-577,LRRFIP2,miRNA-Genes
hsa-mir-577,ZBTB22,miRNA-Genes
hsa-mir-577,ATP6V1G1,miRNA-Genes
hsa-mir-577,AKAP12,miRNA-Genes
hsa-mir-577,MTFR1,miRNA-Genes
hsa-mir-577,VGLL4,miRNA-Genes
hsa-mir-577,NUP58,miRNA-Genes
hsa-mir-577,ZNF623,miRNA-Genes
hsa-mir-577,SMG7,miRNA-Genes
hsa-mir-577,PARP2,miRNA-Genes
hsa-mir-577,G3BP1,miRNA-Genes
hsa-mir-577,ZNF256,miRNA-Genes
hsa-mir-577,FAM3C,miRNA-Genes
hsa-mir-577,ZBTB18,miRNA-Genes
hsa-mir-577,IGF2BP1,miRNA-Genes
hsa-mir-577,ARPP19,miRNA-Genes
hsa-mir-577,PGRMC1,miRNA-Genes
hsa-mir-577,NUDT21,miRNA-Genes
hsa-mir-577,DNAJB4,miRNA-Genes
hsa-mir-577,ZWINT,miRNA-Genes
hsa-mir-577,HIC2,miRNA-Genes
hsa-mir-577,RPRD2,miRNA-Genes
hsa-mir-577,NDUFAF3,miRNA-Genes
hsa-mir-577,CLIC4,miRNA-Genes
hsa-mir-577,TMEM98,miRNA-Genes
hsa-mir-577,ATRNL1,miRNA-Genes
hsa-mir-577,SZRD1,miRNA-Genes
hsa-mir-577,ZBTB20,miRNA-Genes
hsa-mir-577,FGF21,miRNA-Genes
hsa-mir-577,FOXP1,miRNA-Genes
hsa-mir-577,SNX5,miRNA-Genes
hsa-mir-577,MMADHC,miRNA-Genes
hsa-mir-577,TNRC6A,miRNA-Genes
hsa-mir-577,CLEC2D,miRNA-Genes
hsa-mir-577,SERTAD3,miRNA-Genes
hsa-mir-577,UBQLN1,miRNA-Genes
hsa-mir-577,IER3IP1,miRNA-Genes
hsa-mir-577,WAC,miRNA-Genes
hsa-mir-577,RNF138,miRNA-Genes
hsa-mir-577,GTPBP2,miRNA-Genes
hsa-mir-577,GDAP2,miRNA-Genes
hsa-mir-577,PXK,miRNA-Genes
hsa-mir-577,FKBP14,miRNA-Genes
hsa-mir-577,SLC25A36,miRNA-Genes
hsa-mir-577,BRIX1,miRNA-Genes
hsa-mir-577,WSB2,miRNA-Genes
hsa-mir-577,FEM1C,miRNA-Genes
hsa-mir-577,TWSG1,miRNA-Genes
hsa-mir-577,RAB25,miRNA-Genes
hsa-mir-577,ZNFX1,miRNA-Genes
hsa-mir-577,ALPK3,miRNA-Genes
hsa-mir-577,POGK,miRNA-Genes
hsa-mir-577,MRPL17,miRNA-Genes
hsa-mir-577,C17orf75,miRNA-Genes
hsa-mir-577,ATL2,miRNA-Genes
hsa-mir-577,ZFYVE21,miRNA-Genes
hsa-mir-577,KCTD15,miRNA-Genes
hsa-mir-577,SH3TC2,miRNA-Genes
hsa-mir-577,CLIP4,miRNA-Genes
hsa-mir-577,KLHL15,miRNA-Genes
hsa-mir-577,ARHGAP39,miRNA-Genes
hsa-mir-577,TMEM133,miRNA-Genes
hsa-mir-577,SLC10A7,miRNA-Genes
hsa-mir-577,HSDL2,miRNA-Genes
hsa-mir-577,DCTN5,miRNA-Genes
hsa-mir-577,MFSD9,miRNA-Genes
hsa-mir-577,LMNB2,miRNA-Genes
hsa-mir-577,HIST1H2BK,miRNA-Genes
hsa-mir-577,ZNF598,miRNA-Genes
hsa-mir-577,SLFN11,miRNA-Genes
hsa-mir-577,ZNF648,miRNA-Genes
hsa-mir-577,CREBRF,miRNA-Genes
hsa-mir-577,DGKH,miRNA-Genes
hsa-mir-577,CLEC14A,miRNA-Genes
hsa-mir-577,PGBD4,miRNA-Genes
hsa-mir-577,ZNF431,miRNA-Genes
hsa-mir-577,NHSL2,miRNA-Genes
hsa-mir-577,CLEC12B,miRNA-Genes
hsa-mir-577,ZNF805,miRNA-Genes
hsa-mir-577,GXYLT2,miRNA-Genes
hsa-mir-592,ACACA,miRNA-Genes
hsa-mir-592,ADK,miRNA-Genes
hsa-mir-592,AK4,miRNA-Genes
hsa-mir-592,RHOA,miRNA-Genes
hsa-mir-592,CASP10,miRNA-Genes
hsa-mir-592,COX15,miRNA-Genes
hsa-mir-592,EPHA4,miRNA-Genes
hsa-mir-592,ERBB3,miRNA-Genes
hsa-mir-592,FOXO3,miRNA-Genes
hsa-mir-592,HMGN2,miRNA-Genes
hsa-mir-592,HNRNPF,miRNA-Genes
hsa-mir-592,IGF1R,miRNA-Genes
hsa-mir-592,MYO1F,miRNA-Genes
hsa-mir-592,MYBL1,miRNA-Genes
hsa-mir-592,NFIC,miRNA-Genes
hsa-mir-592,NRL,miRNA-Genes
hsa-mir-592,PPP1R10,miRNA-Genes
hsa-mir-592,PTPRJ,miRNA-Genes
hsa-mir-592,RPS3,miRNA-Genes
hsa-mir-592,CCL16,miRNA-Genes
hsa-mir-592,SOX9,miRNA-Genes
hsa-mir-592,SLC35A2,miRNA-Genes
hsa-mir-592,WRN,miRNA-Genes
hsa-mir-592,ZNF76,miRNA-Genes
hsa-mir-592,DEK,miRNA-Genes
hsa-mir-592,DGS2,miRNA-Genes
hsa-mir-592,CDK2AP1,miRNA-Genes
hsa-mir-592,CDKL1,miRNA-Genes
hsa-mir-592,RTL8C,miRNA-Genes
hsa-mir-592,AKAP12,miRNA-Genes
hsa-mir-592,CEP135,miRNA-Genes
hsa-mir-592,KIAA0513,miRNA-Genes
hsa-mir-592,ABCF2,miRNA-Genes
hsa-mir-592,BTBD3,miRNA-Genes
hsa-mir-592,NMNAT2,miRNA-Genes
hsa-mir-592,KDM6B,miRNA-Genes
hsa-mir-592,PRRC2C,miRNA-Genes
hsa-mir-592,NNT,miRNA-Genes
hsa-mir-592,DCAF12,miRNA-Genes
hsa-mir-592,TMED7,miRNA-Genes
hsa-mir-592,DCDC2,miRNA-Genes
hsa-mir-592,EMCN,miRNA-Genes
hsa-mir-592,PGPEP1,miRNA-Genes
hsa-mir-592,RBM41,miRNA-Genes
hsa-mir-592,PAG1,miRNA-Genes
hsa-mir-592,KIAA1210,miRNA-Genes
hsa-mir-592,CREB3L2,miRNA-Genes
hsa-mir-592,VWA1,miRNA-Genes
hsa-mir-592,APOL6,miRNA-Genes
hsa-mir-592,DSEL,miRNA-Genes
hsa-mir-592,SESN3,miRNA-Genes
hsa-mir-592,TMEM120B,miRNA-Genes
hsa-mir-592,HS6ST3,miRNA-Genes
hsa-mir-592,TMPRSS12,miRNA-Genes
hsa-mir-592,C6orf120,miRNA-Genes
hsa-mir-549a,ADH5,miRNA-Genes
hsa-mir-549a,SLC25A6,miRNA-Genes
hsa-mir-549a,DNASE2,miRNA-Genes
hsa-mir-549a,GLUL,miRNA-Genes
hsa-mir-549a,GNL1,miRNA-Genes
hsa-mir-549a,GOT1,miRNA-Genes
hsa-mir-549a,MRPL58,miRNA-Genes
hsa-mir-549a,KIT,miRNA-Genes
hsa-mir-549a,PPP2CB,miRNA-Genes
hsa-mir-549a,ATXN1,miRNA-Genes
hsa-mir-549a,ZNF708,miRNA-Genes
hsa-mir-549a,TRIM25,miRNA-Genes
hsa-mir-549a,COPB2,miRNA-Genes
hsa-mir-549a,GDF15,miRNA-Genes
hsa-mir-549a,EDEM1,miRNA-Genes
hsa-mir-549a,MARCHF6,miRNA-Genes
hsa-mir-549a,EIF3M,miRNA-Genes
hsa-mir-549a,MAP3K2,miRNA-Genes
hsa-mir-549a,IQGAP2,miRNA-Genes
hsa-mir-549a,ZNF460,miRNA-Genes
hsa-mir-549a,RRAS2,miRNA-Genes
hsa-mir-549a,MPRIP,miRNA-Genes
hsa-mir-549a,NBPF14,miRNA-Genes
hsa-mir-549a,ANKRD17,miRNA-Genes
hsa-mir-549a,GMEB2,miRNA-Genes
hsa-mir-549a,MIEF1,miRNA-Genes
hsa-mir-549a,FAM208B,miRNA-Genes
hsa-mir-549a,NBPF1,miRNA-Genes
hsa-mir-549a,TSR1,miRNA-Genes
hsa-mir-549a,PCNP,miRNA-Genes
hsa-mir-549a,TAOK1,miRNA-Genes
hsa-mir-549a,RMND5A,miRNA-Genes
hsa-mir-549a,PAPOLG,miRNA-Genes
hsa-mir-549a,ADIPOR2,miRNA-Genes
hsa-mir-549a,NBPF3,miRNA-Genes
hsa-mir-549a,PPP1R15B,miRNA-Genes
hsa-mir-549a,MTDH,miRNA-Genes
hsa-mir-549a,CAPN13,miRNA-Genes
hsa-mir-549a,CACUL1,miRNA-Genes
hsa-mir-549a,NBPF12,miRNA-Genes
hsa-mir-549a,NBPF11,miRNA-Genes
hsa-mir-549a,TPCN2,miRNA-Genes
hsa-mir-549a,NBPF15,miRNA-Genes
hsa-mir-549a,C5orf51,miRNA-Genes
hsa-mir-549a,RPL7L1,miRNA-Genes
hsa-mir-549a,ATXN1L,miRNA-Genes
hsa-mir-549a,TMEM41B,miRNA-Genes
hsa-mir-549a,PTCHD4,miRNA-Genes
hsa-mir-549a,NBPF10,miRNA-Genes
hsa-mir-549a,URGCP-MRPS24,miRNA-Genes
hsa-mir-935,ABCB7,miRNA-Genes
hsa-mir-935,ACTG1,miRNA-Genes
hsa-mir-935,ACTN4,miRNA-Genes
hsa-mir-935,ALDOA,miRNA-Genes
hsa-mir-935,APEX1,miRNA-Genes
hsa-mir-935,XIAP,miRNA-Genes
hsa-mir-935,ATP1B3,miRNA-Genes
hsa-mir-935,CANX,miRNA-Genes
hsa-mir-935,CDK1,miRNA-Genes
hsa-mir-935,CKB,miRNA-Genes
hsa-mir-935,COL12A1,miRNA-Genes
hsa-mir-935,CREBBP,miRNA-Genes
hsa-mir-935,DHX8,miRNA-Genes
hsa-mir-935,DHFR,miRNA-Genes
hsa-mir-935,DKC1,miRNA-Genes
hsa-mir-935,EIF4A1,miRNA-Genes
hsa-mir-935,ESRRG,miRNA-Genes
hsa-mir-935,F3,miRNA-Genes
hsa-mir-935,GPC4,miRNA-Genes
hsa-mir-935,FOXO1,miRNA-Genes
hsa-mir-935,FLT1,miRNA-Genes
hsa-mir-935,FXN,miRNA-Genes
hsa-mir-935,GNAI2,miRNA-Genes
hsa-mir-935,GTF3C1,miRNA-Genes
hsa-mir-935,H3F3A,miRNA-Genes
hsa-mir-935,HIF1A,miRNA-Genes
hsa-mir-935,ITPR2,miRNA-Genes
hsa-mir-935,LDHA,miRNA-Genes
hsa-mir-935,MDM2,miRNA-Genes
hsa-mir-935,NFKBIE,miRNA-Genes
hsa-mir-935,NOP2,miRNA-Genes
hsa-mir-935,CNOT2,miRNA-Genes
hsa-mir-935,NOTCH1,miRNA-Genes
hsa-mir-935,YBX1,miRNA-Genes
hsa-mir-935,PKM,miRNA-Genes
hsa-mir-935,POU2F1,miRNA-Genes
hsa-mir-935,PPL,miRNA-Genes
hsa-mir-935,PSEN1,miRNA-Genes
hsa-mir-935,PTPRK,miRNA-Genes
hsa-mir-935,PURB,miRNA-Genes
hsa-mir-935,PXMP2,miRNA-Genes
hsa-mir-935,RPL26,miRNA-Genes
hsa-mir-935,RPS9,miRNA-Genes
hsa-mir-935,RPS28,miRNA-Genes
hsa-mir-935,SHB,miRNA-Genes
hsa-mir-935,SLC12A2,miRNA-Genes
hsa-mir-935,SLC20A1,miRNA-Genes
hsa-mir-935,SSFA2,miRNA-Genes
hsa-mir-935,SUPT5H,miRNA-Genes
hsa-mir-935,TALDO1,miRNA-Genes
hsa-mir-935,NR2F2,miRNA-Genes
hsa-mir-935,TFDP1,miRNA-Genes
hsa-mir-935,THOP1,miRNA-Genes
hsa-mir-935,VCP,miRNA-Genes
hsa-mir-935,SF1,miRNA-Genes
hsa-mir-935,ZFP37,miRNA-Genes
hsa-mir-935,USP7,miRNA-Genes
hsa-mir-935,FZD6,miRNA-Genes
hsa-mir-935,HIST1H4L,miRNA-Genes
hsa-mir-935,BECN1,miRNA-Genes
hsa-mir-935,SRSF9,miRNA-Genes
hsa-mir-935,DEDD,miRNA-Genes
hsa-mir-935,TBPL1,miRNA-Genes
hsa-mir-935,VPS4B,miRNA-Genes
hsa-mir-935,DAZAP2,miRNA-Genes
hsa-mir-935,SMG7,miRNA-Genes
hsa-mir-935,ABCC5,miRNA-Genes
hsa-mir-935,TAB1,miRNA-Genes
hsa-mir-935,TGOLN2,miRNA-Genes
hsa-mir-935,DCTN6,miRNA-Genes
hsa-mir-935,CBX3,miRNA-Genes
hsa-mir-935,RRAS2,miRNA-Genes
hsa-mir-935,CCT5,miRNA-Genes
hsa-mir-935,USP24,miRNA-Genes
hsa-mir-935,PITPNC1,miRNA-Genes
hsa-mir-935,NBEA,miRNA-Genes
hsa-mir-935,NOB1,miRNA-Genes
hsa-mir-935,MRPS16,miRNA-Genes
hsa-mir-935,ASB3,miRNA-Genes
hsa-mir-935,WNT16,miRNA-Genes
hsa-mir-935,TRPV2,miRNA-Genes
hsa-mir-935,CAB39,miRNA-Genes
hsa-mir-935,KDM3B,miRNA-Genes
hsa-mir-935,DNAJC10,miRNA-Genes
hsa-mir-935,ZFAND6,miRNA-Genes
hsa-mir-935,RBFOX1,miRNA-Genes
hsa-mir-935,DPP8,miRNA-Genes
hsa-mir-935,RIF1,miRNA-Genes
hsa-mir-935,PCMTD2,miRNA-Genes
hsa-mir-935,MED29,miRNA-Genes
hsa-mir-935,G2E3,miRNA-Genes
hsa-mir-935,PACS1,miRNA-Genes
hsa-mir-935,FAR2,miRNA-Genes
hsa-mir-935,MYORG,miRNA-Genes
hsa-mir-935,RNF150,miRNA-Genes
hsa-mir-935,NUFIP2,miRNA-Genes
hsa-mir-935,TMEM181,miRNA-Genes
hsa-mir-935,POGK,miRNA-Genes
hsa-mir-935,CACNG8,miRNA-Genes
hsa-mir-935,NSUN3,miRNA-Genes
hsa-mir-935,IKZF5,miRNA-Genes
hsa-mir-935,LMF1,miRNA-Genes
hsa-mir-935,RNF26,miRNA-Genes
hsa-mir-935,NOL10,miRNA-Genes
hsa-mir-935,SOX7,miRNA-Genes
hsa-mir-935,FAM96A,miRNA-Genes
hsa-mir-935,LCOR,miRNA-Genes
hsa-mir-935,LMNB2,miRNA-Genes
hsa-mir-935,TIMM50,miRNA-Genes
hsa-mir-935,MTFMT,miRNA-Genes
hsa-mir-935,FITM2,miRNA-Genes
hsa-mir-935,TVP23C,miRNA-Genes
hsa-mir-935,TUBB,miRNA-Genes
hsa-mir-935,MCM9,miRNA-Genes
hsa-mir-935,NWD1,miRNA-Genes
hsa-mir-935,SREK1IP1,miRNA-Genes
hsa-mir-935,MTX3,miRNA-Genes
hsa-mir-935,TMEM205,miRNA-Genes
hsa-mir-935,TMEM200C,miRNA-Genes
hsa-mir-935,FSBP,miRNA-Genes
hsa-mir-1258,AHR,miRNA-Genes
hsa-mir-1258,XIAP,miRNA-Genes
hsa-mir-1258,CPM,miRNA-Genes
hsa-mir-1258,GPR27,miRNA-Genes
hsa-mir-1258,IFNAR2,miRNA-Genes
hsa-mir-1258,IPP,miRNA-Genes
hsa-mir-1258,MYH2,miRNA-Genes
hsa-mir-1258,RB1,miRNA-Genes
hsa-mir-1258,RLN1,miRNA-Genes
hsa-mir-1258,MLF2,miRNA-Genes
hsa-mir-1258,NRIP1,miRNA-Genes
hsa-mir-1258,NUP50,miRNA-Genes
hsa-mir-1258,HPSE,miRNA-Genes
hsa-mir-1258,ENPP4,miRNA-Genes
hsa-mir-1258,TRIM2,miRNA-Genes
hsa-mir-1258,ZNF281,miRNA-Genes
hsa-mir-1258,PACSIN1,miRNA-Genes
hsa-mir-1258,EFEMP2,miRNA-Genes
hsa-mir-1258,TMED5,miRNA-Genes
hsa-mir-1258,SETD5,miRNA-Genes
hsa-mir-1258,LRIF1,miRNA-Genes
hsa-mir-1258,STARD7,miRNA-Genes
hsa-mir-1258,FEM1C,miRNA-Genes
hsa-mir-1258,TXNDC16,miRNA-Genes
hsa-mir-1258,KIAA1468,miRNA-Genes
hsa-mir-1258,E2F8,miRNA-Genes
hsa-mir-1258,POLDIP3,miRNA-Genes
hsa-mir-1258,GLIS2,miRNA-Genes
hsa-mir-1258,ABHD14B,miRNA-Genes
hsa-mir-1258,ZNF514,miRNA-Genes
hsa-mir-1258,TBRG1,miRNA-Genes
hsa-mir-1258,PHYKPL,miRNA-Genes
hsa-mir-1258,MRGPRF,miRNA-Genes
hsa-mir-1258,ANKRD46,miRNA-Genes
hsa-mir-1258,ZNF322P1,miRNA-Genes
hsa-mir-1258,NHLRC3,miRNA-Genes
hsa-mir-1269a,ACACA,miRNA-Genes
hsa-mir-1269a,CMKLR1,miRNA-Genes
hsa-mir-1269a,E2F6,miRNA-Genes
hsa-mir-1269a,EN2,miRNA-Genes
hsa-mir-1269a,KCNMB1,miRNA-Genes
hsa-mir-1269a,MGAT5,miRNA-Genes
hsa-mir-1269a,OPHN1,miRNA-Genes
hsa-mir-1269a,P2RY6,miRNA-Genes
hsa-mir-1269a,PLAGL2,miRNA-Genes
hsa-mir-1269a,SCD,miRNA-Genes
hsa-mir-1269a,OR6A2,miRNA-Genes
hsa-mir-1269a,HIST1H2AG,miRNA-Genes
hsa-mir-1269a,TIAF1,miRNA-Genes
hsa-mir-1269a,H6PD,miRNA-Genes
hsa-mir-1269a,CBX6,miRNA-Genes
hsa-mir-1269a,REPIN1,miRNA-Genes
hsa-mir-1269a,CAB39,miRNA-Genes
hsa-mir-1269a,SLC38A2,miRNA-Genes
hsa-mir-1269a,ATAD2B,miRNA-Genes
hsa-mir-1269a,SOX6,miRNA-Genes
hsa-mir-1269a,CACNA2D3,miRNA-Genes
hsa-mir-1269a,ESYT2,miRNA-Genes
hsa-mir-1269a,KCTD15,miRNA-Genes
hsa-mir-1269a,LMNB2,miRNA-Genes
hsa-mir-1269a,FITM2,miRNA-Genes
hsa-mir-1269a,ITPRIPL1,miRNA-Genes
hsa-mir-1269a,ZNF425,miRNA-Genes
hsa-mir-1269a,DENND6A,miRNA-Genes
hsa-mir-1269a,LHFPL3,miRNA-Genes
hsa-mir-1269a,C6orf120,miRNA-Genes
hsa-mir-1269a,MYO18A,miRNA-Genes
hsa-mir-1269a,SPANXN1,miRNA-Genes
hsa-mir-1269a,SPANXN5,miRNA-Genes
hsa-mir-1269a,RNF165,miRNA-Genes
hsa-mir-1269a,FAM83G,miRNA-Genes
hsa-mir-378c,ACACA,miRNA-Genes
hsa-mir-378c,AKT1,miRNA-Genes
hsa-mir-378c,MYRF,miRNA-Genes
hsa-mir-378c,NDST1,miRNA-Genes
hsa-mir-378c,KCNJ6,miRNA-Genes
hsa-mir-378c,P4HB,miRNA-Genes
hsa-mir-378c,RAP1B,miRNA-Genes
hsa-mir-378c,REST,miRNA-Genes
hsa-mir-378c,RPS7,miRNA-Genes
hsa-mir-378c,TGFB2,miRNA-Genes
hsa-mir-378c,YY1,miRNA-Genes
hsa-mir-378c,TXNL1,miRNA-Genes
hsa-mir-378c,IGDCC3,miRNA-Genes
hsa-mir-378c,WTAP,miRNA-Genes
hsa-mir-378c,HIPK3,miRNA-Genes
hsa-mir-378c,DDX17,miRNA-Genes
hsa-mir-378c,SEC31A,miRNA-Genes
hsa-mir-378c,ZNF609,miRNA-Genes
hsa-mir-378c,PRKD2,miRNA-Genes
hsa-mir-378c,RDH11,miRNA-Genes
hsa-mir-378c,LGSN,miRNA-Genes
hsa-mir-378c,CAB39,miRNA-Genes
hsa-mir-378c,SPA17,miRNA-Genes
hsa-mir-378c,ARL8B,miRNA-Genes
hsa-mir-378c,WDR33,miRNA-Genes
hsa-mir-378c,RCC2,miRNA-Genes
hsa-mir-378c,CELF4,miRNA-Genes
hsa-mir-378c,CYP20A1,miRNA-Genes
hsa-mir-378c,ESYT2,miRNA-Genes
hsa-mir-378c,CACNG8,miRNA-Genes
hsa-mir-378c,DCTPP1,miRNA-Genes
hsa-mir-378c,HAUS3,miRNA-Genes
hsa-mir-378c,VPS37B,miRNA-Genes
hsa-mir-378c,KDM8,miRNA-Genes
hsa-mir-378c,LMNB2,miRNA-Genes
hsa-mir-378c,ANO4,miRNA-Genes
hsa-mir-378c,PPARGC1B,miRNA-Genes
hsa-mir-378c,DPY19L3,miRNA-Genes
hsa-mir-378c,ARGFX,miRNA-Genes
hsa-mir-3651,STS,miRNA-Genes
hsa-mir-3651,POLR3D,miRNA-Genes
hsa-mir-3651,CDC5L,miRNA-Genes
hsa-mir-3651,GLRA2,miRNA-Genes
hsa-mir-3651,NFIC,miRNA-Genes
hsa-mir-3651,NUP98,miRNA-Genes
hsa-mir-3651,PMAIP1,miRNA-Genes
hsa-mir-3651,PRKAR2A,miRNA-Genes
hsa-mir-3651,PTGS1,miRNA-Genes
hsa-mir-3651,SRP9,miRNA-Genes
hsa-mir-3651,ZNF200,miRNA-Genes
hsa-mir-3651,PTP4A1,miRNA-Genes
hsa-mir-3651,PEA15,miRNA-Genes
hsa-mir-3651,SAE1,miRNA-Genes
hsa-mir-3651,STAG2,miRNA-Genes
hsa-mir-3651,BACE2,miRNA-Genes
hsa-mir-3651,TOR1AIP1,miRNA-Genes
hsa-mir-3651,FLVCR1,miRNA-Genes
hsa-mir-3651,RACGAP1,miRNA-Genes
hsa-mir-3651,OLA1,miRNA-Genes
hsa-mir-3651,ARGLU1,miRNA-Genes
